time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
45:32.5,1.42171E+12,24.9,35,43.9,32.5,30.1,24.4,40,36.4,-1.371,-1.474,-1.508
45:32.5,1.42171E+12,35.5,38.3,47.4,34,45.7,41.1,47.2,36.4,-1.376,-1.478,-1.508
45:32.5,1.42171E+12,27.9,48.2,58,38.8,59.8,54.8,54.4,26.3,-1.381,-1.449,-1.508
45:32.5,1.42171E+12,32.5,60,65.2,48.5,68.8,74.2,71.1,28,-1.376,-1.425,-1.532
45:32.6,1.42171E+12,32.5,58.3,61.6,56.7,79.7,81.3,80.5,62.4,-1.4,-1.439,-1.493
45:32.6,1.42171E+12,40.1,63.4,85.2,59.9,85.2,88.5,90,55.4,-1.366,-1.454,-1.503
45:32.6,1.42171E+12,32.5,60,76,59.9,88.9,243.8,254.5,213.1,-1.381,-1.41,-1.498
45:32.7,1.42171E+12,34,58.3,79.7,64.9,88.9,103.2,105.5,69.5,-1.371,-1.449,-1.503
45:32.7,1.42171E+12,34,63.4,76,66.6,88.9,92.2,95.8,62.4,-1.366,-1.469,-1.508
45:32.7,1.42171E+12,24.9,65.1,79.7,69.9,98.3,90.4,101.6,58.9,-1.381,-1.444,-1.503
45:32.8,1.42171E+12,34,56.6,74.2,64.9,79.7,94,90,46.7,-1.376,-1.425,-1.518
45:32.8,1.42171E+12,32.5,56.6,76,63.3,83.4,88.5,88.1,41.5,-1.4,-1.444,-1.498
45:32.8,1.42171E+12,35.5,56.6,83.4,61.6,77.9,94,84.3,55.4,-1.381,-1.483,-1.522
45:32.8,1.42171E+12,32.5,54.9,70.6,59.9,77.9,90.4,86.2,53.6,-1.381,-1.435,-1.488
45:32.9,1.42171E+12,31,53.3,72.4,59.9,88.9,83.1,80.5,51.9,-1.371,-1.444,-1.503
45:32.9,1.42171E+12,40.1,48.2,70.6,53.4,76,77.7,80.5,51.9,-1.405,-1.464,-1.503
45:32.9,1.42171E+12,35.5,77.2,68.8,56.7,59.8,75.9,74.8,43.3,-1.376,-1.449,-1.508
45:32.9,1.42171E+12,32.5,56.6,68.8,58.3,68.8,75.9,69.2,53.6,-1.386,-1.449,-1.508
45:33.0,1.42171E+12,38.6,60,67,55,70.6,74.2,63.6,41.5,-1.381,-1.444,-1.498
45:33.0,1.42171E+12,29.5,66.8,58,56.7,65.2,68.8,67.3,45,-1.381,-1.444,-1.503
45:33.1,1.42171E+12,35.5,65.1,81.5,56.7,68.8,70.6,80.5,43.3,-1.386,-1.444,-1.503
45:33.1,1.42171E+12,37,63.4,65.2,56.7,67,70.6,76.7,48.4,-1.381,-1.464,-1.527
45:33.1,1.42171E+12,35.5,66.8,65.2,58.3,68.8,74.2,95.8,46.7,-1.391,-1.459,-1.508
45:33.1,1.42171E+12,29.5,73.7,67,61.6,81.5,75.9,101.6,58.9,-1.381,-1.454,-1.542
45:33.1,1.42171E+12,27.9,53.3,59.8,43.6,72.4,99.5,117.4,83.9,-1.381,-1.449,-1.498
45:33.2,1.42171E+12,24.9,46.6,65.2,58.3,81.5,133.5,145.8,113.7,-1.376,-1.449,-1.478
45:33.2,1.42171E+12,27.9,43.3,70.6,51.7,77.9,159.1,162.5,136.8,-1.386,-1.444,-1.508
