time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:22.4,1.42196E+12,16.4,9.6,21.3,25.9,3.2,24.5,20.1,26.2,-1.4,-1.498,-1.576
41:22.4,1.42196E+12,17.9,27.4,19.6,22.8,17.5,22.9,13.3,17.9,-1.395,-1.498,-1.576
41:22.5,1.42196E+12,17.9,17.6,24.6,25.9,11.1,21.4,11.6,17.9,-1.41,-1.488,-1.571
41:22.5,1.42196E+12,17.9,12.8,21.3,18.2,6.3,21.4,11.6,24.5,-1.4,-1.532,-1.576
41:22.5,1.42196E+12,17.9,9.6,21.3,29,15.9,24.5,15,24.5,-1.395,-1.488,-1.547
41:22.5,1.42196E+12,17.9,12.8,21.3,24.3,19.2,24.5,13.3,22.8,-1.366,-1.449,-1.576
41:22.6,1.42196E+12,30.1,20.9,22.9,36.9,17.5,24.5,16.7,24.5,-1.4,-1.503,-1.542
41:22.6,1.42196E+12,19.4,8,22.9,36.9,19.2,24.5,18.4,27.8,-1.366,-1.508,-1.571
41:22.6,1.42196E+12,16.4,16,19.6,30.6,25.7,24.5,21.8,17.9,-1.435,-1.522,-1.566
41:22.7,1.42196E+12,17.9,20.9,26.3,32.1,22.4,26,23.5,19.5,-1.395,-1.498,-1.562
41:22.7,1.42196E+12,19.4,16,21.3,33.7,22.4,21.4,18.4,27.8,-1.488,-1.483,-1.571
41:22.7,1.42196E+12,17.9,16,19.6,44.8,24,33.9,21.8,27.8,-1.395,-1.503,-1.562
41:22.7,1.42196E+12,13.4,14.4,24.6,35.3,19.2,33.9,26.9,31.2,-1.395,-1.547,-1.586
41:22.8,1.42196E+12,11.9,16,28,38.5,22.4,35.5,30.3,36.2,-1.4,-1.488,-1.532
41:22.8,1.42196E+12,17.9,8,26.3,35.3,24,43.4,37.2,44.8,-1.366,-1.493,-1.586
41:22.8,1.42196E+12,17.9,14.4,18,36.9,22.4,58,53.1,51.6,-1.43,-1.522,-1.542
41:22.8,1.42196E+12,17.9,16,28,40,24,81.4,78.4,78.1,-1.391,-1.493,-1.586
41:22.9,1.42196E+12,19.4,19.2,39.8,41.6,33.9,173.8,177.1,176.2,-1.4,-1.498,-1.571
41:22.9,1.42196E+12,19.4,14.4,14.7,57.7,25.7,195.3,211.6,207.7,-1.391,-1.498,-1.571
41:22.9,1.42196E+12,23.9,17.6,31.3,49.6,25.7,58,46,56.9,-1.391,-1.527,-1.562
41:22.9,1.42196E+12,28.5,12.8,31.3,51.3,25.7,48.3,44.2,44.8,-1.405,-1.503,-1.562
41:22.9,1.42196E+12,11.9,11.2,33,52.9,28.9,48.3,46,46.5,-1.395,-1.503,-1.566
41:23.0,1.42196E+12,19.4,14.4,33,49.6,30.6,46.6,42.5,37.9,-1.415,-1.522,-1.542
41:23.0,1.42196E+12,16.4,14.4,33,51.3,27.3,53.1,46,44.8,-1.361,-1.493,-1.566
41:23.0,1.42196E+12,19.4,16,21.3,49.6,25.7,46.6,39,46.5,-1.43,-1.483,-1.566
41:23.1,1.42196E+12,19.4,14.4,31.3,56.1,27.3,64.6,47.8,51.6,-1.366,-1.503,-1.576
41:23.1,1.42196E+12,19.4,12.8,33,49.6,28.9,63,53.1,60.4,-1.391,-1.498,-1.547
41:23.2,1.42196E+12,4.4,16,29.7,49.6,25.7,61.3,60.2,60.4,-1.405,-1.527,-1.557
41:23.2,1.42196E+12,17.9,12.8,31.3,46.4,32.2,59.7,54.9,60.4,-1.4,-1.498,-1.571
41:23.2,1.42196E+12,17.9,14.4,31.3,48,24,59.7,54.9,44.8,-1.395,-1.498,-1.586
41:23.2,1.42196E+12,17.9,12.8,29.7,44.8,25.7,72.9,47.8,56.9,-1.366,-1.493,-1.566
