time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
38:12.0,1.42163E+12,82.2,71.1,129.5,124.5,79.5,199.9,126.3,290.9,0.315,0.696,-0.32
38:12.0,1.42163E+12,64.9,80.1,79,92.3,75,161.7,107.4,264.4,0.77,0.921,-0.198
38:12.0,1.42163E+12,78.7,104,84,60.1,81.1,138.6,100.7,226.2,0.369,0.521,-0.105
38:12.0,1.42163E+12,76.9,32.9,70.6,90.7,78,110.7,76,140.4,0.609,1.029,0.037
38:12.0,1.42163E+12,75.2,62.2,49.4,72.8,67.5,134.8,90.7,149.7,0.594,0.819,-0.178
38:12.1,1.42163E+12,91,60.5,64,85.8,67.5,92.7,89,135,0.584,0.609,-0.907
38:12.1,1.42163E+12,73.5,58.7,52.7,77.6,67.5,105.3,80.9,118.7,1.351,0.921,-0.824
38:12.1,1.42163E+12,71.7,80.1,80.7,60.1,87.2,94.5,84.1,111.7,0.345,0.33,-0.74
38:12.2,1.42163E+12,71.7,67.5,30.5,82.5,90.2,91,82.5,89.1,0.921,1.043,0.007
38:12.2,1.42163E+12,71.7,96.5,94.3,82.5,55.8,89.2,84.1,94.3,0.745,0.692,0.193
38:12.2,1.42163E+12,70,55.2,59.1,152.9,78,89.2,72.8,99.4,0.872,0.613,0.413
38:12.2,1.42163E+12,103.5,64,30.5,90.7,66.1,87.4,97.3,101.2,0.418,0.672,0.486
38:12.3,1.42163E+12,51.4,39.7,59.1,23.3,67.5,87.4,97.3,97.7,0.398,0.692,-0.125
38:12.3,1.42163E+12,68.3,53.5,55.9,53.8,63.1,105.3,107.4,89.1,0.609,0.516,-0.281
38:12.3,1.42163E+12,68.3,80.1,59.1,79.2,66.1,78.7,76,129.5,0.628,0.833,-0.579
38:12.3,1.42163E+12,68.3,53.5,52.7,79.2,90.2,91,79.2,79,0.711,0.916,-0.868
38:12.3,1.42163E+12,68.3,80.1,67.3,47.6,73.5,82.2,77.6,92.6,1.175,0.516,-1.014
38:12.4,1.42163E+12,68.3,32.9,43,79.2,64.6,105.3,72.8,67.3,2.5,1.029,-1.053
38:12.4,1.42163E+12,68.3,53.5,84,79.2,44.2,78.7,97.3,87.4,1.718,0.692,-0.726
38:12.4,1.42163E+12,181.5,130.7,77.3,85.8,69,96.3,29.3,89.1,0.589,0.589,-0.144
38:12.4,1.42163E+12,264.4,174.7,94.3,89,78,116.2,92.3,117,-0.78,0.555,2.256
38:12.5,1.42163E+12,225,142.4,99.4,124.5,90.2,167.6,152.9,9086.2,0.467,0.511,-0.125
38:12.5,1.42163E+12,167.6,172.6,106.4,138.5,67.5,210.3,152.9,275.3,0.506,0.696,-0.071
38:12.5,1.42163E+12,136.7,189.3,118.7,133.3,102.7,248.9,173,245,0.74,0.902,-0.032
38:12.6,1.42163E+12,107.1,140.4,129.5,126.3,128.3,251.1,176.8,400.2,0.369,0.511,-0.095
38:12.6,1.42163E+12,96.3,81.9,108.2,107.4,79.5,246.7,174.9,424.4,0.208,0.951,-0.198
38:12.6,1.42163E+12,91,80.1,97.7,72.8,84.1,248.9,154.7,412.3,0.555,0.569,-0.442
38:12.7,1.42163E+12,99.9,74.7,87.4,89,79.5,175.5,117.6,400.2,0.628,0.687,-0.09
38:12.7,1.42163E+12,80.4,71.1,75.6,72.8,75,175.5,99,286.4,0.55,0.907,-0.061
38:12.7,1.42163E+12,78.7,80.1,74,85.8,90.2,161.7,107.4,213.9,0.242,0.315,-0.389
38:12.8,1.42163E+12,78.7,80.1,24.2,82.5,78,125.4,104,162.8,0.389,0.511,-0.266
38:12.8,1.42163E+12,80.4,64,72.3,82.5,72,107.1,99,149.7,0.609,0.54,-1.009
38:12.8,1.42163E+12,76.9,64,49.4,56.9,78,107.1,97.3,96,1.141,0.916,-0.838
38:12.8,1.42163E+12,75.2,89.2,70.6,72.8,70.5,107.1,90.7,118.7,0.652,0.511,-0.975
38:12.8,1.42163E+12,80.4,60.5,49.4,77.6,84.1,105.3,89,129.5,0.545,0.511,-0.437
38:12.9,1.42163E+12,75.2,62.2,64,80.9,67.5,85.7,85.8,115.2,0.677,0.516,0.164
38:12.9,1.42163E+12,89.2,58.7,74,80.9,66.1,94.5,85.8,85.7,0.868,0.921,0.613
38:12.9,1.42163E+12,75.2,51.7,62.4,110.8,67.5,92.7,84.1,102.9,0.574,0.521,0.623
38:12.9,1.42163E+12,73.5,32.9,46.2,79.2,115.4,105.3,53.8,113.4,0.53,0.511,-0.012
38:13.0,1.42163E+12,73.5,57,60.8,76,44.2,85.7,105.7,102.9,0.638,0.53,-0.242
38:13.0,1.42163E+12,71.7,57,55.9,77.6,91.8,123.6,82.5,75.6,0.623,0.921,-0.819
38:13.0,1.42163E+12,91,80.1,30.5,89,64.6,85.7,80.9,101.2,0.291,0.296,-0.926
38:13.1,1.42163E+12,71.7,31.2,57.5,84.1,66.1,78.7,110.8,94.3,1.078,0.506,-1.019
38:13.1,1.42163E+12,70,55.2,60.8,74.4,32.8,78.7,82.5,124.1,1.987,0.521,-0.872
38:13.1,1.42163E+12,63.2,57,64,77.6,90.2,83.9,82.5,62.4,2.5,0.75,-0.872
38:13.1,1.42163E+12,121.7,124.9,69,79.2,55.8,64.9,80.9,75.6,0.975,0.516,-0.389
38:13.1,1.42163E+12,275.7,183,90.8,104,60.1,98.1,84.1,96,0.985,0.521,-1.009
38:13.2,1.42163E+12,235.8,174.7,108.2,105.7,84.1,157.8,99,164.7,0.907,0.55,-0.374
38:13.2,1.42163E+12,191.7,170.6,89.1,160.1,96.4,204,100.7,218,0.687,0.613,0.159
38:13.2,1.42163E+12,197.8,152.3,125.9,133.3,69,237.9,133.3,264.4,0.276,0.745,0.134
38:13.3,1.42163E+12,107.1,119.1,129.5,142.1,104.3,233.6,180.5,279.7,0.345,0.511,-0.217
38:13.3,1.42163E+12,98.1,154.3,109.9,121.1,99.5,235.8,165.6,408.2,0.354,1.024,0.007
38:13.3,1.42163E+12,87.4,80.1,94.3,104,69,246.7,158.3,404.2,0.437,0.687,-0.398
38:13.4,1.42163E+12,64.9,76.5,90.8,97.3,102.7,212.4,126.3,268.7,0.657,0.824,-0.12
38:13.4,1.42163E+12,83.9,124.9,108.2,72.8,102.7,181.5,110.8,282,0.447,0.516,-0.125
38:13.4,1.42163E+12,82.2,67.5,49.4,90.7,90.2,189.6,99,251.4,0.472,0.511,-0.374
38:13.4,1.42163E+12,80.4,65.8,82.4,92.3,38.5,148.1,100.7,151.5,0.408,0.643,-0.34
38:13.4,1.42163E+12,51.4,80.1,72.3,87.4,70.5,127.3,99,135,0.951,0.921,-0.706
38:13.5,1.42163E+12,80.4,78.3,69,85.8,58.7,107.1,97.3,122.3,0.599,0.525,-0.858
38:13.5,1.42163E+12,78.7,39.7,65.7,72.8,72,105.3,90.7,117,0.848,0.398,-1.127
38:13.6,1.42163E+12,76.9,46.6,79,79.2,44.2,101.7,124.5,109.9,0.501,0.696,-0.437
38:13.6,1.42163E+12,76.9,60.5,87.4,84.1,67.5,99.9,72.8,104.7,0.97,0.872,0.139
38:13.6,1.42163E+12,64.9,60.5,51,84.1,67.5,96.3,97.3,104.7,0.433,0.794,0.775
38:13.6,1.42163E+12,44.7,55.2,74,97.3,55.8,127.3,82.5,101.2,0.594,0.516,0.393
38:13.7,1.42163E+12,75.2,46.6,62.4,69.6,67.5,132.9,82.5,99.4,0.696,0.858,0.389
38:13.7,1.42163E+12,64.9,57,62.4,82.5,73.5,58.1,80.9,129.5,0.584,0.701,-0.017
38:13.7,1.42163E+12,73.5,55.2,59.1,80.9,117,105.3,82.5,89.1,0.486,0.863,-0.428
38:13.7,1.42163E+12,73.5,39.7,62.4,68,66.1,87.4,80.9,115.2,0.1,0.315,-0.936
38:13.7,1.42163E+12,105.3,50,59.1,80.9,67.5,87.4,79.2,87.4,1.063,1.019,-1.053
38:13.8,1.42163E+12,71.7,55.2,60.8,60.1,44.2,85.7,124.5,115.2,1.64,0.701,-1.058
38:13.8,1.42163E+12,91,55.2,59.1,79.2,69,87.4,47.6,89.1,2.5,0.609,-0.472
38:13.8,1.42163E+12,76.9,65.8,67.3,97.3,66.1,82.2,79.2,111.7,1.425,0.413,1.073
38:13.9,1.42163E+12,280.3,187.2,90.8,99,55.8,103.5,84.1,104.7,2.5,0.96,-0.96
38:13.9,1.42163E+12,237.9,176.7,101.2,105.7,84.1,146.2,105.7,155.3,0.789,0.74,0.037
38:13.9,1.42163E+12,214.5,164.4,115.2,154.7,91.8,167.6,112.5,218,0.584,0.858,0.154
38:14.0,1.42163E+12,181.5,158.4,129.5,165.6,98,227.2,152.9,253.6,0.643,0.858,0.125
38:14.0,1.42163E+12,121.7,138.5,120.5,162,99.5,244.5,163.8,428.5,0.501,0.516,-0.159
38:14.0,1.42163E+12,99.9,81.9,115.2,152.9,90.2,246.7,165.6,400.2,0.393,0.525,-0.296
38:14.0,1.42163E+12,91,81.9,101.2,76,82.6,244.5,199.6,420.3,0.198,0.628,-0.501
38:14.0,1.42163E+12,89.2,74.7,90.8,100.7,81.1,231.5,112.5,284.2,0.486,0.56,-0.281
38:14.1,1.42163E+12,105.3,67.5,82.4,92.3,67.5,185.6,117.6,286.4,0.477,0.731,-0.046
38:14.2,1.42163E+12,75.2,65.8,77.3,77.6,73.5,165.6,107.4,232.4,1.009,1.024,-0.042
38:14.2,1.42163E+12,105.3,62.2,74,90.7,72,136.7,102.3,176.2,0.555,0.985,-0.061
38:14.2,1.42163E+12,78.7,64,70.6,90.7,44.2,119.9,99,189.9,0.501,0.521,-0.433
38:14.2,1.42163E+12,78.7,80.1,67.3,89,78,116.2,97.3,131.3,0.853,0.843,-0.687
38:14.2,1.42163E+12,73.5,80.1,62.4,87.4,67.5,107.1,90.7,131.3,0.731,0.516,-0.975
38:14.2,1.42163E+12,76.9,53.5,62.4,87.4,48.5,101.7,84.1,113.4,0.408,0.516,-0.657
38:14.3,1.42163E+12,75.2,60.5,64,50.7,66.1,98.1,85.8,111.7,0.613,0.565,-0.007
38:14.3,1.42163E+12,105.3,60.5,62.4,85.8,67.5,94.5,53.8,94.3,0.98,0.594,0.521
38:14.3,1.42163E+12,105.3,57,62.4,72.8,44.2,92.7,60.1,109.9,0.447,0.74,0.662
38:14.3,1.42163E+12,51.4,55.2,99.4,94,63.1,105.3,72.8,129.5,0.535,0.516,-0.012
38:14.4,1.42163E+12,71.7,57,44.6,82.5,66.1,66.6,84.1,89.1,0.447,0.516,-0.11
38:14.4,1.42163E+12,59.8,80.1,52.7,85.8,35.7,85.7,82.5,102.9,0.345,0.692,-0.555
38:14.5,1.42163E+12,71.7,34.6,25.8,84.1,44.2,92.7,60.1,79,0.535,0.872,-0.941
38:14.5,1.42163E+12,91,80.1,55.9,110.8,64.6,85.7,80.9,94.3,0.863,0.731,-0.907
38:14.5,1.42163E+12,64.9,53.5,60.8,66.4,64.6,85.7,80.9,94.3,1.894,0.687,-1.048
38:14.5,1.42163E+12,66.6,55.2,36.7,80.9,64.6,78.7,79.2,92.6,2.217,0.985,0.125
38:14.6,1.42163E+12,70,58.7,67.3,82.5,44.2,73.5,79.2,127.7,2.202,0.711,-0.682
38:14.6,1.42163E+12,273.5,178.8,75.6,115.9,55.8,112.5,72.8,75.6,2.5,0.843,-1.004
38:14.6,1.42163E+12,240.1,189.3,109.9,152.9,84.1,146.2,107.4,159,0.379,0.481,-0.11
38:14.6,1.42163E+12,189.6,158.4,117,163.8,73.5,191.7,131.5,215.9,0.99,1.048,0.325
38:14.7,1.42163E+12,150.1,156.4,124.1,140.3,99.5,227.2,154.7,253.6,0.618,0.555,-0.164
38:14.7,1.42163E+12,131,126.8,122.3,182.4,101.1,233.6,140.3,270.9,0.784,0.672,-0.139
38:14.8,1.42163E+12,134.8,94.7,118.7,126.3,67.5,244.5,154.7,408.2,0.159,0.75,-0.046
38:14.8,1.42163E+12,78.7,76.5,127.7,124.5,93.3,284.9,154.7,457.3,0.164,0.516,-0.472
38:14.8,1.42163E+12,105.3,74.7,41.5,102.3,82.6,208.2,145.7,279.7,0.384,0.521,-0.271
38:14.8,1.42163E+12,85.7,69.3,85.7,97.3,76.5,163.7,119.3,290.9,0.692,0.838,-0.012
38:14.9,1.42163E+12,94.5,53.5,99.4,95.7,73.5,181.5,110.8,232.4,0.736,0.853,-0.046
38:14.9,1.42163E+12,58.1,64,57.5,95.7,66.1,155.9,104,187.9,0.271,0.32,-0.393
38:14.9,1.42163E+12,78.7,46.6,74,61.6,69,165.6,100.7,159,0.54,0.838,-0.1
38:14.9,1.42163E+12,75.2,62.2,102.9,124.5,70.5,107.1,94,144.1,0.389,0.521,-0.76
38:14.9,1.42163E+12,51.4,80.1,67.3,89,67.5,108.9,90.7,102.9,1.454,0.921,-1.058
38:14.9,1.42163E+12,71.7,62.2,75.6,89,69,98.1,84.1,129.5,0.569,0.53,-1.004
38:15.0,1.42163E+12,76.9,53.5,39.9,87.4,115.4,118,60.1,127.7,0.75,0.516,-0.379
38:15.1,1.42163E+12,51.4,58.7,39.9,97.3,55.8,64.9,85.8,129.5,0.696,0.521,0.183
38:15.1,1.42163E+12,73.5,65.8,62.4,85.8,66.1,92.7,84.1,89.1,0.951,0.931,0.565
38:15.1,1.42163E+12,71.7,58.7,43,84.1,66.1,91,84.1,101.2,0.799,0.716,0.384
38:15.1,1.42163E+12,66.6,57,59.1,85.8,67.5,87.4,82.5,97.7,0.931,0.985,0.227
38:15.1,1.42163E+12,73.5,39.7,64,50.7,55.8,87.4,119.3,97.7,0.486,0.701,0.032
38:15.1,1.42163E+12,105.3,39.7,85.7,84.1,64.6,85.7,53.8,94.3,0.599,0.667,-0.633
38:15.2,1.42163E+12,56.4,55.2,60.8,85.8,64.6,85.7,89,94.3,0.178,0.902,-0.853
38:15.2,1.42163E+12,59.8,53.5,60.8,61.6,72,85.7,97.3,94.3,0.809,0.516,-1.058
38:15.2,1.42163E+12,71.7,65.8,49.4,80.9,66.1,78.7,79.2,92.6,2.094,0.965,-0.814
38:15.2,1.42163E+12,68.3,53.5,74,84.1,61.6,51.4,77.6,129.5,2.094,0.521,-0.824
38:15.3,1.42163E+12,105.3,67.5,101.2,82.5,64.6,82.2,77.6,89.1,1.405,0.907,0.433
38:15.3,1.42163E+12,271.2,206.3,85.7,100.7,72,91,82.5,94.3,2.06,0.516,-0.995
38:15.4,1.42163E+12,229.3,170.6,99.4,124.5,57.2,134.8,95.7,138.6,0.755,1.034,0.413
38:15.4,1.42163E+12,195.8,158.4,113.4,112.5,84.1,179.5,140.3,8949.3,0.545,0.589,-0.056
38:15.4,1.42163E+12,189.6,156.4,122.3,160.1,102.7,212.4,140.3,215.9,0.745,0.701,-0.042
38:15.4,1.42163E+12,132.9,197.7,129.5,156.5,70.5,244.5,158.3,262.2,0.354,0.516,0.002
38:15.4,1.42163E+12,107.1,107.7,89.1,145.7,128.3,242.3,162,275.3,0.652,1.039,0.139
38:15.5,1.42163E+12,92.7,85.5,111.7,119.3,57.2,242.3,163.8,286.4,0.222,0.662,-0.393
38:15.6,1.42163E+12,91,67.5,94.3,104,84.1,233.6,151.1,282,0.677,0.926,-0.193
38:15.6,1.42163E+12,83.9,72.9,75.6,100.7,57.2,197.8,122.8,290.9,0.359,0.516,-0.154
