time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:18.6,1.42196E+12,51.4,83.9,87.4,69.2,58.7,0,82.6,115.3,0.833,0.833,0.144
41:18.6,1.42196E+12,63.2,78.7,129.5,88.1,58.7,0,96.9,118.8,0.257,0.178,-0.301
41:18.6,1.42196E+12,54.7,73.5,72.3,75.4,58.7,32.6,93.7,108.4,0.418,0.384,-0.11
41:18.6,1.42196E+12,59.8,91,75.6,75.4,57.2,0,95.3,103.3,0.731,0.77,0.266
41:18.6,1.42196E+12,31.6,64.9,62.4,77,54.3,0,93.7,105,0.506,0.379,-0.007
41:18.6,1.42196E+12,64.9,78.7,49.4,70.7,66.1,7.2,95.3,105,0.472,0.379,-0.09
41:18.6,1.42196E+12,59.8,75.2,70.6,77,57.2,0,90.5,118.8,0.452,0.569,-0.066
41:18.6,1.42196E+12,59.8,75.2,72.3,94.6,60.1,0,93.7,54.3,0.872,0.784,0.174
41:18.6,1.42196E+12,53.1,75.2,75.6,73.9,57.2,0,90.5,147.1,0.55,0.393,-0.252
41:18.7,1.42196E+12,58.1,51.4,49.4,73.9,90.2,0,93.7,75.1,0.809,0.892,0.193
41:18.7,1.42196E+12,56.4,73.5,70.6,72.3,32.8,0,128.2,101.6,0.77,0.413,-0.183
41:18.7,1.42196E+12,56.4,76.9,70.6,72.3,55.8,0,93.7,80,0.98,0.775,-0.051
41:18.7,1.42196E+12,56.4,54.7,69,73.9,54.3,0,93.7,91.6,0.941,0.55,0.042
41:18.8,1.42196E+12,25.2,66.6,74,63,55.8,32.6,93.7,89.9,0.511,0.384,-0.11
41:18.8,1.42196E+12,56.4,58.1,69,55.3,55.8,45.8,92.1,89.9,0.682,0.706,0.257
41:18.8,1.42196E+12,51.4,71.7,67.3,72.3,79.5,0,88.9,118.8,0.579,0.565,-0.105
41:18.9,1.42196E+12,54.7,63.2,67.3,72.3,55.8,0,93.7,80,0.926,0.78,-0.012
41:18.9,1.42196E+12,56.4,68.3,70.6,52.3,60.1,0,93.7,88.2,0.491,0.384,0.159
41:19.0,1.42196E+12,25.2,54.7,65.7,16.9,55.8,1,106.6,67,0.506,0.379,-0.193
41:19.0,1.42196E+12,51.4,83.9,62.4,40.3,54.3,0,93.7,70.2,0.545,0.696,0.217
41:19.0,1.42196E+12,53.1,68.3,65.7,67.6,54.3,0,88.9,118.8,0.565,0.555,-0.017
41:19.1,1.42196E+12,53.1,68.3,62.4,70.7,55.8,0,147,80,0.819,0.765,0.1
41:19.1,1.42196E+12,53.1,92.7,64,72.3,47.1,0,93.7,88.2,0.96,0.501,0.12
41:19.1,1.42196E+12,51.4,38.2,62.4,64.5,58.7,3.1,93.7,88.2,0.652,0.276,-0.208
41:19.1,1.42196E+12,49.7,66.6,67.3,72.3,32.8,0,113.2,111.9,0.594,0.555,-0.022
41:19.1,1.42196E+12,58.1,64.9,62.4,72.3,55.8,0,92.1,67,0.912,0.784,0.139
41:19.1,1.42196E+12,49.7,44.7,64,64.5,57.2,0,92.1,89.9,0.589,0.472,0.257
41:19.1,1.42196E+12,25.2,59.8,62.4,89.7,61.6,0,98.5,88.2,0.623,0.379,-0.149
41:19.2,1.42196E+12,49.7,64.9,60.8,40.3,44.2,0,133.3,101.6,0.623,0.535,-0.046
41:19.2,1.42196E+12,38.2,51.4,60.8,52.3,66.1,0,60.9,88.2,0.843,0.54,0.007
41:19.2,1.42196E+12,66.6,39.8,65.7,70.7,54.3,0,90.5,86.6,0.877,0.77,0.349
41:19.3,1.42196E+12,48.1,64.9,39.9,72.3,44.2,1,90.5,88.2,0.545,0.198,-0.193
41:19.3,1.42196E+12,76.9,58.1,60.8,69.2,55.8,0,93.7,60.6,0.55,0.379,-0.13
41:19.3,1.42196E+12,14.1,73.5,60.8,69.2,32.8,0,90.5,88.2,0.965,0.486,0.051
41:19.4,1.42196E+12,48.1,105.3,49.4,99.4,54.3,0,82.6,57.5,0.99,0.643,0.296
41:19.4,1.42196E+12,49.7,51.4,59.1,69.2,49.9,0,90.5,88.2,0.545,0.594,0.227
41:19.4,1.42196E+12,31.6,59.8,87.4,69.2,54.3,1,93.7,91.6,0.555,0.379,-0.022
41:19.4,1.42196E+12,49.7,54.7,59.1,66.1,55.8,4.1,90.5,88.2,0.848,0.833,0.374
41:19.5,1.42196E+12,25.2,63.2,36.7,80.2,44.2,0,90.5,147.1,0.716,0.56,0.066
41:19.6,1.42196E+12,48.1,76.9,60.8,67.6,52.8,0,93.7,54.3,1.063,0.784,0.13
41:19.6,1.42196E+12,44.7,61.5,59.1,77,54.3,0,90.5,88.2,1.034,0.824,0.007
41:19.6,1.42196E+12,46.4,0,57.5,88.1,78,0,118.2,86.6,0.609,0.379,0.056
41:19.6,1.42196E+12,46.4,61.5,67.3,70.7,44.2,0,90.5,71.9,0.716,0.55,0.086
41:19.6,1.42196E+12,63.2,31.6,74,69.2,52.8,15.5,92.1,80,0.902,0.711,0.384
41:19.6,1.42196E+12,17.2,61.5,115.2,88.1,44.2,21.9,88.9,86.6,0.613,0.384,0.071
41:19.7,1.42196E+12,48.1,61.5,36.7,67.6,66.1,15.5,88.9,111.9,0.574,0.384,0.105
41:19.7,1.42196E+12,48.1,61.5,60.8,69.2,44.2,0,88.9,67,0.589,0.501,0.086
