time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
13:07.9,1.42E+12,55.4,34.9,54.8,56.3,23.1,58,56.3,60.2,0.325,0.437,0.007
13:07.9,1.42E+12,57,43.1,58,25.4,38.5,58,57.8,63.3,0.393,0.481,-0.007
13:08.0,1.42E+12,33.3,9.3,59.6,39.9,44.2,36,45.8,58.7,0.457,0.506,-0.095
13:08.0,1.42E+12,79.9,44.7,56.4,56.3,39.9,56.4,34.1,55.6,0.677,0.55,-0.017
13:08.0,1.42E+12,76.6,25.2,75.8,54.8,39.9,56.4,53.3,60.2,0.481,0.804,0.349
13:08.0,1.42E+12,47.4,43.1,87.4,54.8,41.3,50.1,47.3,111.5,0.384,0.447,-0.105
13:08.1,1.42E+12,53.8,38.2,36,54.8,32.8,59.6,56.3,60.2,0.364,0.437,0.032
13:08.1,1.42E+12,55.4,44.7,59.6,59.4,5.4,54.8,68.5,60.2,0.335,0.609,0.007
13:08.1,1.42E+12,66.7,43.1,56.4,54.8,41.3,58,45.8,57.1,0.687,0.579,0.002
13:08.1,1.42E+12,57,98.1,56.4,51.8,38.5,127,68.5,60.2,0.369,0.814,0.242
13:08.2,1.42E+12,39.5,43.1,37.6,57.8,66.1,58,53.3,60.2,0.286,0.257,-0.134
13:08.2,1.42E+12,60.2,48.1,36,51.8,66.1,84.1,45.8,91.8,0.349,0.437,0.022
13:08.2,1.42E+12,55.4,43.1,56.4,56.3,32.8,53.2,106.6,72.6,0.34,0.491,-0.027
13:08.2,1.42E+12,55.4,39.8,54.8,54.8,41.3,127,45.8,55.6,0.609,0.496,0.056
13:08.3,1.42E+12,34.8,44.7,85.8,56.3,39.9,56.4,60.9,58.7,0.159,0.672,0.364
13:08.3,1.42E+12,30.2,43.1,113,79.4,41.3,39.1,56.3,58.7,0.325,0.437,-0.002
13:08.3,1.42E+12,53.8,44.7,36,51.8,85.6,64.4,37,60.2,0.34,0.437,-0.002
13:08.4,1.42E+12,53.8,43.1,58,119.8,21.7,53.2,56.3,49.5,0.364,0.609,0.139
13:08.4,1.42E+12,79.9,41.4,56.4,54.8,39.9,56.4,22.5,55.6,0.745,0.521,0.007
13:08.4,1.42E+12,107.1,41.4,59.6,34.1,10.7,59.6,45.8,60.2,0.213,0.76,0.232
13:08.5,1.42E+12,30.2,39.8,87.4,59.4,32.8,59.6,53.3,58.7,0.354,0.437,0.022
13:08.5,1.42E+12,55.4,105.3,36,51.8,42.8,48.5,54.8,55.6,0.486,0.941,0.301
13:08.5,1.42E+12,55.4,39.8,56.4,54.8,17.6,56.4,68.5,82.1,0.32,0.628,-0.002
13:08.5,1.42E+12,49,18.8,36,53.3,66.1,50.1,54.8,57.1,0.613,0.643,0.046
13:08.5,1.42E+12,79.9,43.1,58,23.9,48.5,56.4,53.3,58.7,0.281,0.657,0.281
13:08.6,1.42E+12,30.2,39.8,59.6,68.5,41.3,82.4,54.8,58.7,0.349,0.305,-0.139
13:08.6,1.42E+12,53.8,43.1,46.9,53.3,41.3,36,54.8,58.7,0.53,0.872,0.291
13:08.7,1.42E+12,55.4,43.1,56.4,54.8,5.4,53.2,54.8,80.6,0.374,0.437,0.134
13:08.7,1.42E+12,53.8,44.7,58,56.3,66.1,54.8,51.8,34.5,0.77,0.804,0.164
13:08.7,1.42E+12,79.9,38.2,59.6,28.3,54.3,54.8,53.3,57.1,0.296,0.643,0.301
13:08.7,1.42E+12,55.4,39.8,59.6,39.9,41.3,56.4,51.8,58.7,0.721,0.941,0.33
13:08.8,1.42E+12,55.4,41.4,36,54.8,41.3,48.5,56.3,43.5,0.335,0.437,-0.007
13:08.8,1.42E+12,30.2,48.1,58,54.8,10.7,43.8,53.3,14.2,0.589,0.75,0.232
13:08.8,1.42E+12,53.8,25.2,36,54.8,41.3,42.2,54.8,45,0.599,0.794,0.042
13:08.8,1.42E+12,107.1,49.7,58,68.5,38.5,85.8,53.3,58.7,0.31,0.633,0.271
13:08.9,1.42E+12,39.5,41.4,58,34.1,41.3,48.5,56.3,58.7,0.31,0.437,-0.012
13:08.9,1.42E+12,55.4,43.1,23.8,50.3,41.3,74.2,59.4,31.6,0.354,0.433,-0.007
13:08.9,1.42E+12,55.4,43.1,59.6,59.4,44.2,36,53.3,98.3,0.501,0.437,0.174
13:08.9,1.42E+12,55.4,49.7,58,54.8,39.9,56.4,53.3,37.5,0.677,0.824,0.017
13:09.0,1.42E+12,79.9,70,36,63.9,41.3,56.4,53.3,57.1,0.354,0.565,0.33
13:09.0,1.42E+12,30.2,39.8,58,48.8,41.3,56.4,50.3,57.1,0.648,0.609,-0.081
13:09.0,1.42E+12,34.8,48.1,36,39.9,41.3,100.9,68.5,58.7,0.359,0.462,-0.061
13:09.1,1.42E+12,30.2,43.1,36,65.5,27.2,26.8,53.3,111.5,0.398,0.437,-0.076
13:09.1,1.42E+12,52.2,43.1,54.8,56.3,41.3,50.1,53.3,37.5,0.687,0.824,0.032
13:09.1,1.42E+12,55.4,31.6,59.6,45.8,42.8,56.4,53.3,58.7,0.364,0.491,0.315
13:09.1,1.42E+12,30.2,36.5,58,82.6,47.1,36,59.4,58.7,0.261,0.433,-0.046
13:09.1,1.42E+12,55.4,41.4,48.5,25.4,39.9,113,81,37.5,0.462,0.437,-0.022
13:09.2,1.42E+12,55.4,73.5,58,54.8,39.9,36,51.8,99.9,0.628,0.75,0.213
13:09.2,1.42E+12,55.4,43.1,58,56.3,107.4,85.8,54.8,49.5,0.574,0.833,-0.056
13:09.2,1.42E+12,55.4,51.4,82.4,54.8,37.1,58,53.3,58.7,0.266,0.437,0.213
13:09.3,1.42E+12,42.6,26.8,56.4,101.7,39.9,56.4,34.1,39,0.736,0.941,0.33
13:09.3,1.42E+12,55.4,41.4,56.4,57.8,21.7,53.2,68.5,85.3,0.33,0.609,-0.007
13:09.3,1.42E+12,53.8,44.7,56.4,56.3,39.9,56.4,45.8,55.6,0.687,0.501,-0.012
13:09.3,1.42E+12,55.4,43.1,58,51.8,38.5,134.1,68.5,60.2,0.403,0.814,0.261
13:09.4,1.42E+12,44.2,43.1,94.1,56.3,41.3,48.5,45.8,85.3,0.379,0.447,-0.105
13:09.4,1.42E+12,53.8,31.6,36,54.8,90.2,82.4,34.1,85.3,0.335,0.437,-0.007
13:09.4,1.42E+12,79.9,43.1,58,56.3,21.7,53.2,88.9,69.5,0.623,0.726,-0.012
13:09.4,1.42E+12,42.6,44.7,56.4,56.3,42.8,58,42.9,64.8,0.604,0.525,-0.007
13:09.5,1.42E+12,30.2,43.1,58,62.4,27.2,59.6,53.3,60.2,0.349,0.794,0.31
13:09.5,1.42E+12,33.3,43.1,109.5,54.8,39.9,36,28.3,60.2,0.667,0.941,-0.09
13:09.6,1.42E+12,60.2,48.1,36,51.8,66.1,79.1,45.8,85.3,0.345,0.437,0.012
13:09.6,1.42E+12,55.4,43.1,85.8,56.3,0,62.8,56.3,48,0.345,0.589,0.012
13:09.6,1.42E+12,55.4,36.5,59.6,54.8,41.3,54.8,31.1,57.1,0.648,0.599,0.11
13:09.6,1.42E+12,105.4,41.4,58,37,24.5,56.4,54.8,60.2,0.418,0.804,0.261
13:09.7,1.42E+12,30.2,43.1,85.8,85.7,27.2,85.8,53.3,58.7,0.345,0.433,0.002
13:09.7,1.42E+12,57,43.1,36,51.8,84.1,67.7,34.1,60.2,0.364,0.437,0.037
13:09.7,1.42E+12,55.4,44.7,59.6,53.3,25.8,56.4,54.8,37.5,0.315,0.54,0.007
13:09.7,1.42E+12,79.9,41.4,58,54.8,41.3,58,22.5,55.6,0.726,0.506,0.007
13:09.8,1.42E+12,107.1,41.4,58,34.1,6.7,59.6,39.9,61.7,0.208,0.745,0.237
13:09.8,1.42E+12,30.2,39.8,90.8,60.9,28.6,59.6,53.3,60.2,0.257,0.252,-0.149
13:09.8,1.42E+12,53.8,43.1,48.5,53.3,42.8,40.7,54.8,54.1,0.33,0.433,0.002
13:09.9,1.42E+12,55.4,44.7,77.5,54.8,0,53.2,54.8,61.7,0.364,0.442,0.09
13:09.9,1.42E+12,66.7,43.1,56.4,54.8,47.1,59.6,45.8,37.5,0.76,0.794,0.169
13:09.9,1.42E+12,79.9,39.8,58,37,10.7,58,31.1,66.4,0.232,0.657,0.242
13:09.9,1.42E+12,42.6,38.2,59.6,45.8,38.5,54.8,45.8,58.7,0.789,0.599,0.105
13:09.9,1.42E+12,76.6,39.8,0,42.9,41.3,42.2,56.3,46.5,0.364,0.437,0.012
13:10.0,1.42E+12,30.2,49.7,48.5,57.8,10.7,54.8,54.8,61.7,0.384,0.433,-0.027
13:10.0,1.42E+12,55.4,25.2,36,56.3,21.7,61.2,22.5,43.5,0.618,0.794,0.056
13:10.0,1.42E+12,66.7,36.5,58,51.8,32.8,58,54.8,60.2,0.34,0.652,0.247
13:10.1,1.42E+12,55.4,39.8,58,37,38.5,56.4,54.8,69.5,0.687,0.77,0.076
13:10.1,1.42E+12,45.8,44.7,36,53.3,41.3,48.5,53.3,58.7,0.535,0.921,0.354
13:10.1,1.42E+12,55.4,43.1,56.4,54.8,21.7,36,53.3,111.5,0.442,0.437,0.164
13:10.1,1.42E+12,55.4,73.5,58,54.8,39.9,54.8,51.8,37.5,0.696,0.824,0.066
13:10.2,1.42E+12,57,30,58,56.3,42.8,56.4,54.8,66.4,0.164,0.389,0.286
13:10.2,1.42E+12,31.7,43.1,59.6,45.8,42.8,45.4,56.3,58.7,0.305,0.433,-0.017
13:10.2,1.42E+12,55.4,41.4,36,47.3,42.8,26.8,54.8,57.1,0.33,0.477,0.012
13:10.2,1.42E+12,30.2,43.1,58,56.3,21.7,45.4,54.8,99.9,0.359,0.609,0.022
13:10.3,1.42E+12,55.4,76.9,48.5,87.3,41.3,56.4,53.3,37.5,0.662,0.784,0.261
13:10.3,1.42E+12,55.4,25.2,58,56.3,41.3,56.4,53.3,58.7,0.589,0.618,0.203
13:10.3,1.42E+12,30.2,39.8,58,70.1,41.3,56.4,50.3,55.6,0.667,0.589,-0.061
13:10.3,1.42E+12,55.4,43.1,36,34.1,39.9,42.2,56.3,60.2,0.354,0.433,0.022
13:10.4,1.42E+12,42.6,43.1,58,57.8,44.2,36,51.8,111.5,0.442,0.623,0.105
13:10.4,1.42E+12,52.2,43.1,58,56.3,41.3,61.2,53.3,37.5,0.604,0.824,-0.032
13:10.5,1.42E+12,55.4,38.2,58,56.3,38.5,54.8,119.8,60.2,0.237,0.54,0.227
13:10.5,1.42E+12,42.6,30,58,38.5,38.5,85.8,54.8,58.7,0.359,0.433,0.027
13:10.5,1.42E+12,65.1,43.1,58,25.4,38.5,61.2,56.3,54.1,0.379,0.433,0.027
13:10.5,1.42E+12,55.4,44.7,69.3,45.8,41.3,36,50.3,69.5,0.55,0.521,0.056
13:10.5,1.42E+12,57,31.6,59.6,54.8,41.3,56.4,53.3,45,0.726,0.838,0.183
13:10.6,1.42E+12,57,64.9,85.8,56.3,32.8,58,54.8,60.2,0.296,0.437,0.159
13:10.6,1.42E+12,55.4,22,59.6,106.6,39.9,56.4,31.1,28.6,0.706,0.946,0.315
13:10.6,1.42E+12,53.8,43.1,58,34.1,37.1,85.8,68.5,55.6,0.501,0.437,-0.007
13:10.7,1.42E+12,57,49.7,59.6,54.8,41.3,48.5,51.8,111.5,0.648,0.745,0.232
13:10.7,1.42E+12,60.2,18.8,59.6,56.3,42.8,56.4,51.8,31.6,0.682,0.775,0.222
13:10.7,1.42E+12,57,0,58,56.3,54.3,36,56.3,58.7,0.301,0.433,0.139
13:10.8,1.42E+12,81.6,12.5,56.4,93.7,38.5,54.8,34.1,25.7,0.667,0.975,-0.071
13:10.8,1.42E+12,122.9,76.9,58,45.8,37.1,59.6,68.5,58.7,0.408,0.437,-0.066
13:10.8,1.42E+12,55.4,43.1,56.4,54.8,41.3,42.2,51.8,85.3,0.462,0.437,0.164
13:10.8,1.42E+12,55.4,43.1,46.9,45.8,66.1,50.1,54.8,37.5,0.599,0.833,0.154
13:10.8,1.42E+12,53.8,98.1,82.4,45.8,66.1,56.4,53.3,58.7,0.349,0.433,0.159
13:10.9,1.42E+12,55.4,25.2,54.8,68.5,63.1,54.8,81,58.7,0.335,0.433,0.007
13:10.9,1.42E+12,55.4,44.7,58,48.8,38.5,56.4,35.5,60.2,0.398,0.442,-0.051
13:10.9,1.42E+12,60.2,43.1,59.6,54.8,39.9,23.8,50.3,58.7,0.452,0.477,-0.027
13:11.0,1.42E+12,57,49.7,58,54.8,41.3,56.4,54.8,37.5,0.667,0.833,0.354
13:11.0,1.42E+12,52.2,76.9,85.8,56.3,42.8,58,53.3,57.1,0.335,0.437,0.169
13:11.0,1.42E+12,55.4,38.2,54.8,56.3,31.4,58,68.5,60.2,0.301,0.437,-0.012
13:11.1,1.42E+12,55.4,43.1,113,48.8,38.5,56.4,35.5,58.7,0.408,0.731,0.32
13:11.1,1.42E+12,33.3,26.8,56.4,68.5,35.7,56.4,51.8,58.7,0.31,0.609,0.051
13:11.1,1.42E+12,52.2,43.1,36,22.5,41.3,59.6,45.8,58.7,0.516,0.838,0.232
13:11.1,1.42E+12,52.2,49.7,72.6,54.8,66.1,56.4,53.3,60.2,0.271,0.252,0.002
13:11.1,1.42E+12,52.2,41.4,54.8,56.3,23.1,56.4,53.3,58.7,0.677,0.814,0.051
13:11.2,1.42E+12,55.4,43.1,72.6,47.3,38.5,56.4,34.1,58.7,0.374,0.726,0.281
13:11.2,1.42E+12,74.9,43.1,56.4,68.5,42.8,48.5,35.5,58.7,0.628,0.589,0.017
13:11.2,1.42E+12,50.6,43.1,48.5,25.4,41.3,36,62.4,43.5,0.481,0.828,0.271
13:11.3,1.42E+12,52.2,43.1,46.9,56.3,42.8,58,53.3,58.7,0.296,0.433,0.071
13:11.3,1.42E+12,57,0,56.4,56.3,24.5,58,42.9,60.2,0.34,0.437,0.012
13:11.3,1.42E+12,53.8,48.1,64.4,34.1,30,56.4,85.7,66.4,0.354,0.511,0.012
13:11.4,1.42E+12,42.6,12.5,58,56.3,41.3,36,44.4,60.2,0.56,0.824,-0.061
13:11.4,1.42E+12,45.8,39.8,54.8,45.8,41.3,58,37,58.7,0.433,0.819,0.247
13:11.4,1.42E+12,52.2,43.1,36,56.3,41.3,54.8,53.3,106.5,0.408,0.433,0.042
13:11.4,1.42E+12,55.4,12.5,54.8,56.3,44.2,61.2,29.7,63.3,0.33,0.433,0.002
13:11.4,1.42E+12,53.8,44.7,58,34.1,35.7,58,70.1,58.7,0.467,0.652,0.203
13:11.5,1.42E+12,79.9,43.1,56.4,54.8,39.9,54.8,28.3,55.6,0.687,0.565,-0.012
13:11.5,1.42E+12,37.9,43.1,59.6,56.3,39.9,58,62.4,58.7,0.369,0.745,0.291
13:11.5,1.42E+12,53.8,43.1,42.2,67,39.9,72.6,54.8,57.1,0.271,0.437,-0.066
13:11.6,1.42E+12,55.4,12.5,46.9,56.3,79.5,64.4,45.8,95,0.33,0.433,0.002
13:11.6,1.42E+12,55.4,43.1,43.8,54.8,24.5,58,93.7,57.1,0.428,0.613,0.178
13:11.6,1.42E+12,53.8,43.1,58,56.3,57.2,54.8,28.3,55.6,0.745,0.521,0.022
13:11.7,1.42E+12,42.6,49.7,58,68.5,42.8,56.4,53.3,60.2,0.437,0.809,0.305
13:11.7,1.42E+12,49,44.7,80.8,53.3,39.9,50.1,47.3,57.1,0.706,0.613,0.09
13:11.7,1.42E+12,57,25.2,43.8,56.3,85.6,56.4,54.8,42,0.672,0.936,0.354
13:11.7,1.42E+12,55.4,44.7,54.8,54.8,21.7,53.2,68.5,79,0.32,0.599,-0.002
13:11.7,1.42E+12,47.4,44.7,56.4,56.3,41.3,59.6,11.1,55.6,0.706,0.496,0.007
13:11.8,1.42E+12,37.9,43.1,58,59.4,34.2,58,53.3,58.7,0.403,0.794,0.296
13:11.8,1.42E+12,41.1,43.1,97.5,68.5,41.3,42.2,56.3,58.7,0.271,0.433,-0.056
13:11.8,1.42E+12,53.8,38.2,36,51.8,44.2,62.8,54.8,111.5,0.286,0.609,-0.037
13:11.9,1.42E+12,55.4,44.7,58,54.8,32.8,53.2,68.5,60.2,0.325,0.589,0.002
13:11.9,1.42E+12,76.6,43.1,56.4,54.8,39.9,56.4,37,58.7,0.696,0.56,-0.012
13:11.9,1.42E+12,95.1,43.1,58,47.3,32.8,56.4,53.3,111.5,0.369,0.804,0.222
13:12.0,1.42E+12,31.7,43.1,99.2,68.5,21.7,75.8,53.3,58.7,0.349,0.266,-0.12
13:12.0,1.42E+12,53.8,43.1,36,50.3,66.1,59.6,54.8,60.2,0.257,0.428,-0.046
13:12.0,1.42E+12,53.8,63.2,59.6,57.8,0,54.8,93.7,83.7,0.359,0.521,0.007
13:12.0,1.42E+12,57,38.2,53.2,56.3,41.3,85.8,45.8,55.6,0.56,0.501,0.027
13:12.0,1.42E+12,107.1,41.4,58,34.1,18.9,59.6,45.8,60.2,0.237,0.77,0.227
13:12.1,1.42E+12,30.2,41.4,85.8,53.3,41.3,36,22.5,58.7,0.276,0.496,-0.076
13:12.1,1.42E+12,53.8,41.4,48.5,53.3,42.8,46.9,51.8,55.6,0.623,0.956,0.408
13:12.1,1.42E+12,55.4,44.7,70.9,56.3,0,53.2,56.3,43.5,0.354,0.496,0.051
13:12.2,1.42E+12,30.2,49.7,58,54.8,39.9,56.4,22.5,51,0.726,0.711,0.13
13:12.2,1.42E+12,107.1,41.4,58,34.1,5.4,56.4,68.5,51,0.408,0.755,0.232
13:12.2,1.42E+12,30.2,39.8,72.6,68.5,38.5,85.8,54.8,58.7,0.34,0.286,-0.144
13:12.2,1.42E+12,53.8,43.1,48.5,53.3,42.8,37.6,56.3,43.5,0.31,0.433,-0.027
13:12.2,1.42E+12,45.8,41.4,58,68.5,34.2,54.8,53.3,39,0.413,0.599,0.144
13:12.3,1.42E+12,30.2,59.8,58,54.8,60.1,59.6,45.8,37.5,0.696,0.794,0.125
13:12.3,1.42E+12,73.3,68.3,48.5,87.3,39.9,56.4,56.3,60.2,0.178,0.545,0.296
13:12.3,1.42E+12,42.6,41.4,59.6,45.8,41.3,54.8,45.8,58.7,0.359,0.613,-0.076
13:12.4,1.42E+12,55.4,44.7,37.6,53.3,47.1,39.1,56.3,49.5,0.335,0.433,0.007
13:12.4,1.42E+12,24,43.1,58,68.5,32.8,54.8,54.8,49.5,0.349,0.623,0.09
13:12.4,1.42E+12,55.4,25.2,36,54.8,21.7,61.2,22.5,43.5,0.609,0.789,0.066
13:12.5,1.42E+12,66.7,36.5,59.6,34.1,60.1,56.4,53.3,58.7,0.296,0.623,0.301
13:12.5,1.42E+12,55.4,39.8,58,35.5,38.5,56.4,51.8,58.7,0.74,0.809,0.071
13:12.5,1.42E+12,55.4,41.4,23.8,53.3,41.3,61.2,57.8,37.5,0.345,0.428,-0.007
13:12.5,1.42E+12,53.8,41.4,72.6,57.8,32.8,36,53.3,98.3,0.433,0.433,0.178
13:12.6,1.42E+12,55.4,70,58,54.8,39.9,56.4,54.8,37.5,0.687,0.824,0.017
13:12.6,1.42E+12,55.4,43.1,74.2,56.3,38.5,56.4,82.6,95,0.203,0.623,0.208
13:12.6,1.42E+12,0,41.4,58,45.8,42.8,43.8,56.3,58.7,0.364,0.393,-0.13
13:12.6,1.42E+12,61.2,41.4,36,42.9,41.3,97.5,51.8,58.7,0.525,0.721,0.359
13:12.7,1.42E+12,61.2,41.4,58,54.8,32.8,36,51.8,111.5,0.437,0.433,0.13
13:12.7,1.42E+12,61.2,49.7,59.6,54.8,39.9,56.4,53.3,37.5,0.701,0.833,0.022
13:12.7,1.42E+12,85.8,43.1,56.4,56.3,42.8,59.6,54.8,58.7,0.296,0.55,0.291
13:12.8,1.42E+12,54.8,39.8,58,57.8,39.9,56.4,50.3,55.6,0.721,0.941,0.042
13:12.8,1.42E+12,61.2,41.4,36,34.1,41.3,113,62.4,58.7,0.374,0.442,0.056
13:12.8,1.42E+12,61.2,43.1,58,54.8,41.3,36,50.3,85.3,0.472,0.433,0.134
13:12.8,1.42E+12,94.1,43.1,54.8,54.8,41.3,58,95.3,37.5,0.555,0.824,-0.066
13:12.9,1.42E+12,61.2,38.2,56.4,54.8,42.8,54.8,51.8,136.9,0.496,0.638,0.286
13:12.9,1.42E+12,36,31.6,58,54.8,66.1,53.2,41.4,46.5,0.687,0.545,-0.061
13:12.9,1.42E+12,79.1,44.7,58,22.5,38.5,85.8,81,49.5,0.54,0.433,0.012
13:12.9,1.42E+12,61.2,43.1,58,45.8,41.3,36,50.3,98.3,0.354,0.618,0.056
13:13.0,1.42E+12,62.8,36.5,59.6,54.8,41.3,58,53.3,46.5,0.609,0.838,0.105
13:13.0,1.42E+12,62.8,58.1,54.8,54.8,32.8,51.7,51.8,138.7,0.364,0.633,0.178
13:13.0,1.42E+12,61.2,25.2,59.6,106.6,39.9,58,31.1,33.1,0.667,0.506,-0.051
13:13.1,1.42E+12,61.2,41.4,56.4,34.1,38.5,90.8,59.4,46.5,0.325,0.433,-0.007
13:13.1,1.42E+12,59.6,43.1,58,54.8,104.3,36,50.3,58.7,0.599,0.555,0.042
13:13.1,1.42E+12,61.2,43.1,54.8,53.3,90.2,59.6,54.8,49.5,0.609,0.833,0.056
13:13.1,1.42E+12,61.2,85.7,69.3,22.5,49.9,56.4,53.3,58.7,0.34,0.428,0.178
13:13.1,1.42E+12,74.2,12.5,56.4,93.7,66.1,58,54.8,60.2,0.217,0.428,-0.071
13:13.2,1.42E+12,61.2,41.4,56.4,45.8,38.5,59.6,56.3,60.2,0.433,0.437,-0.046
13:13.2,1.42E+12,64.4,36.5,59.6,54.8,41.3,46.9,51.8,85.3,0.599,0.745,0.213
13:13.2,1.42E+12,59.6,43.1,48.5,47.3,41.3,56.4,119.8,52.5,0.56,0.833,0.066
13:13.3,1.42E+12,59.6,105.3,56.4,56.3,16.2,23.8,53.3,58.7,0.775,0.491,0.169
13:13.3,1.42E+12,87.4,25.2,53.2,68.5,35.7,54.8,45.8,37.5,0.745,0.97,0.037
13:13.3,1.42E+12,141.3,70,58,45.8,38.5,59.6,39.9,58.7,0.389,0.726,0.266
13:13.4,1.42E+12,66.1,43.1,58,81,42.8,11.8,50.3,58.7,0.511,0.486,0.002
13:13.4,1.42E+12,79.1,43.1,36,57.8,41.3,58,54.8,37.5,0.594,0.828,0.31
13:13.4,1.42E+12,58,76.9,54.8,56.3,21.7,36,54.8,60.2,0.364,0.643,0.061
13:13.4,1.42E+12,64.4,12.5,54.8,56.3,42.8,58,68.5,58.7,0.335,0.433,0.007
13:13.5,1.42E+12,61.2,59.8,58,0,39.9,58,39.9,60.2,0.467,0.452,0.007
13:13.5,1.42E+12,42.2,28.4,54.8,93.7,35.7,58,51.8,60.2,0.301,0.604,0.056
13:13.5,1.42E+12,64.4,36.5,59.6,54.8,41.3,69.3,54.8,55.6,0.545,0.75,0.31
13:13.5,1.42E+12,58,49.7,72.6,51.8,66.1,56.4,53.3,60.2,0.203,0.242,0.002
13:13.6,1.42E+12,113,38.2,54.8,56.3,27.2,56.4,53.3,55.6,0.667,0.936,0.291
13:13.6,1.42E+12,61.2,105.3,51.7,56.3,38.5,58,34.1,55.6,0.389,0.736,0.291
13:13.6,1.42E+12,39.1,9.3,59.6,41.4,44.2,23.8,45.8,58.7,0.472,0.604,0.061
13:13.7,1.42E+12,66.1,31.6,59.6,54.8,41.3,69.3,53.3,58.7,0.54,0.755,0.379
13:13.7,1.42E+12,58,49.7,46.9,56.3,42.8,58,53.3,57.1,0.335,0.428,-0.125
13:13.7,1.42E+12,61.2,25.2,54.8,68.5,66.1,36,74.7,58.7,0.34,0.428,-0.002
13:13.7,1.42E+12,61.2,41.4,58,22.5,31.4,58,85.7,66.4,0.305,0.496,-0.027
13:13.7,1.42E+12,95.8,41.4,56.4,56.3,39.9,54.8,22.5,57.1,0.667,0.579,-0.012
13:13.8,1.42E+12,84.1,12.5,64.4,56.3,41.3,59.6,56.3,58.7,0.467,0.819,0.354
13:13.8,1.42E+12,58,43.1,37.6,56.3,37.1,58,53.3,58.7,0.266,0.437,0.002
13:13.9,1.42E+12,64.4,0,53.2,56.3,42.8,48.5,87.3,57.1,0.359,0.428,0.027
13:13.9,1.42E+12,61.2,43.1,48.5,54.8,31.4,58,88.9,58.7,0.374,0.609,0.134
13:13.9,1.42E+12,36,58.1,58,54.8,39.9,54.8,34.1,54.1,0.54,0.784,0.217
13:13.9,1.42E+12,42.2,43.1,58,54.8,41.3,58,54.8,37.5,0.462,0.814,0.257
13:13.9,1.42E+12,62.8,49.7,48.5,57.8,41.3,59.6,50.3,60.2,0.301,0.433,-0.046
13:14.0,1.42E+12,62.8,25.2,45.4,56.3,76.5,66.1,22.5,66.4,0.335,0.433,0.017
13:14.0,1.42E+12,61.2,41.4,56.4,51.8,10.7,53.2,93.7,85.3,0.325,0.609,-0.002
13:14.1,1.42E+12,72.6,38.2,85.8,54.8,39.9,56.4,45.8,55.6,0.56,0.784,0.237
13:14.1,1.42E+12,48.5,44.7,45.4,57.8,39.9,58,53.3,57.1,0.467,0.804,0.33
13:14.1,1.42E+12,53.2,43.1,74.2,54.8,41.3,48.5,48.8,111.5,0.389,0.442,-0.095
13:14.1,1.42E+12,66.1,38.2,36,54.8,90.2,56.4,54.8,45,0.579,0.872,0.349
13:14.1,1.42E+12,59.6,41.4,58,54.8,21.7,53.2,68.5,79,0.349,0.594,0.007
13:14.1,1.42E+12,72.6,43.1,56.4,68.5,42.8,58,8.3,55.6,0.677,0.574,0.022
13:14.2,1.42E+12,74.2,46.4,36,59.4,39.9,56.4,54.8,60.2,0.369,0.77,0.33
13:14.2,1.42E+12,46.9,43.1,97.5,65.5,10.7,66.1,53.3,58.7,0.349,0.428,0.007
13:14.3,1.42E+12,61.2,38.2,36,53.3,55.8,59.6,47.3,60.2,0.325,0.433,-0.002
13:14.3,1.42E+12,61.2,43.1,61.2,54.8,21.7,53.2,68.5,55.6,0.369,0.604,0.139
13:14.3,1.42E+12,48.5,44.7,58,54.8,41.3,58,39.9,55.6,0.721,0.56,0.032
13:14.3,1.42E+12,100.9,49.7,36,62.4,41.3,56.4,53.3,57.1,0.34,0.731,0.33
13:14.4,1.42E+12,36,43.1,113,54.8,41.3,36,22.5,60.2,0.291,0.472,-0.105
13:14.4,1.42E+12,64.4,43.1,36,51.8,79.5,64.4,39.9,60.2,0.354,0.433,0.012
13:14.4,1.42E+12,61.2,43.1,58,56.3,32.8,54.8,54.8,39,0.335,0.56,0.012
13:14.4,1.42E+12,85.8,41.4,56.4,54.8,45.6,56.4,0,54.1,0.726,0.506,0.017
13:14.4,1.42E+12,113,41.4,58,31.1,10.7,58,54.8,60.2,0.325,0.784,0.217
13:14.5,1.42E+12,36,39.8,85.8,81,32.8,85.8,53.3,58.7,0.34,0.281,-0.139
13:14.5,1.42E+12,61.2,43.1,48.5,51.8,42.8,46.9,54.8,60.2,0.34,0.433,0.007
13:14.6,1.42E+12,61.2,43.1,58,54.8,18.9,54.8,68.5,82.1,0.335,0.618,0.002
13:14.6,1.42E+12,61.2,25.2,40.7,53.3,66.1,51.7,54.8,57.1,0.599,0.594,0.042
13:14.6,1.42E+12,85.8,70,48.5,93.7,39.9,56.4,62.4,60.2,0.164,0.579,0.281
13:14.6,1.42E+12,42.2,39.8,72.6,48.8,39.9,48.5,45.8,58.7,0.276,0.589,-0.105
13:14.7,1.42E+12,75.8,43.1,5.9,53.3,41.3,36,54.8,51,0.33,0.433,0.002
13:14.7,1.42E+12,43.8,43.1,58,93.7,34.2,54.8,53.3,37.5,0.379,0.623,0.125
13:14.7,1.42E+12,61.2,18.8,23.8,56.3,24.5,59.6,22.5,49.5,0.623,0.726,0.071
