time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
12:20.1,1.42E+12,-0.002132127,0.004263188,0,0.004766627,-0.001002169,0.000362169,-0.00211063,0.006091688
12:20.1,1.42E+12,-0.003197924,0.002131594,0.001065797,0.003988275,-0.001108759,0.000532707,-0.001982724,0.005999585
12:20.1,1.42E+12,-0.003197924,0,0,0.003197924,-0.00121535,0.000617981,-0.001876133,0.005920537
12:20.2,1.42E+12,-0.00106633,0,0.001065797,0.001507642,-0.001257992,0.000660624,-0.001769543,0.005852994
12:20.2,1.42E+12,-0.003197924,0.001065797,0.002131594,0.003988275,-0.001321951,0.000809846,-0.001620321,0.005766262
12:20.2,1.42E+12,-0.002132127,0.001065797,0,0.002383671,-0.001343267,0.0010017,-0.001556362,0.005630554
12:20.2,1.42E+12,-0.00106633,0,-0.002132127,0.00238391,-0.001407225,0.001044343,-0.001492414,0.005555768
12:20.2,1.42E+12,-0.00106633,-0.00106633,-0.003197924,0.003535652,-0.001449868,0.001023016,-0.001492414,0.005559064
12:20.3,1.42E+12,0,-0.00106633,-0.002132127,0.00238391,-0.001407225,0.000959057,-0.00151373,0.005542784
12:20.3,1.42E+12,-0.00106633,0.001065797,0,0.001507642,-0.001364593,0.000980373,-0.00151373,0.005508978
12:20.3,1.42E+12,-0.003197924,0.003197391,0.002131594,0.004999372,-0.001407225,0.001150912,-0.001449772,0.005498191
12:20.3,1.42E+12,-0.004263721,0.002131594,0.003197391,0.005739888,-0.0014925,0.00132145,-0.00140714,0.005483318
12:20.3,1.42E+12,-0.003197924,0.002131594,0.001065797,0.003988275,-0.001535131,0.001449356,-0.001471088,0.005440624
12:20.4,1.42E+12,-0.00106633,-0.00106633,-0.00106633,0.001846938,-0.001513816,0.001428029,-0.001598994,0.005362768
12:20.4,1.42E+12,-0.00106633,-0.003197924,0.001065797,0.003535492,-0.001535142,0.001428029,-0.001662942,0.005326892
12:20.4,1.42E+12,-0.002132127,0.002131594,0,0.003014906,-0.001620417,0.001662526,-0.001684258,0.005189494
12:20.5,1.42E+12,-0.00106633,0.006394783,0,0.006483079,-0.001663059,0.001939644,-0.001748206,0.005155415
12:20.5,1.42E+12,-0.00106633,0.003197391,0,0.003370515,-0.001684386,0.002110182,-0.001790837,0.005108025
12:20.5,1.42E+12,0,-0.002132127,-0.003197924,0.003843525,-0.001705702,0.002131498,-0.001876112,0.005114189
12:20.5,1.42E+12,-0.002132127,0.001065797,-0.002132127,0.003198102,-0.00176966,0.002195457,-0.001897428,0.005125925
12:20.5,1.42E+12,-0.00106633,0.005328985,-0.002132127,0.005837903,-0.001812303,0.002387311,-0.001897428,0.005144987
12:20.5,1.42E+12,0,0.005328985,-0.00106633,0.005434624,-0.001790976,0.002600481,-0.001876112,0.005136912
12:20.5,1.42E+12,-0.003197924,0.003197391,-0.00106633,0.004646191,-0.00176966,0.002707071,-0.00183348,0.005115028
12:20.6,1.42E+12,-0.004263721,0,-0.00106633,0.00439504,-0.001812292,0.002728398,-0.001769532,0.005105231
12:20.6,1.42E+12,-0.002132127,0.003197391,-0.003197924,0.004999599,-0.001833608,0.002749714,-0.001790848,0.005141264
12:20.6,1.42E+12,-0.004263721,0.005328985,-0.002132127,0.00715006,-0.00187624,0.00287762,-0.001833491,0.005236587
12:20.6,1.42E+12,-0.006395315,0.002131594,-0.002132127,0.00707034,-0.001940188,0.002920252,-0.001897449,0.005310577
12:20.6,1.42E+12,-0.005329518,0.001065797,-0.003197924,0.006306061,-0.001982819,0.00287762,-0.001940081,0.005343774
12:20.7,1.42E+12,-0.004263721,0.005328985,-0.002132127,0.00715006,-0.002046767,0.002898936,-0.001961397,0.005396335
12:20.7,1.42E+12,-0.004263721,0.007460579,-0.004263721,0.009592647,-0.002089399,0.003026832,-0.002046671,0.005540514
