time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
12:21.8,1.42E+12,22.8,21.1,24.3,22.6,26.4,22.4,22.7,25.3,-1.464,-1.4,-1.376
12:21.8,1.42E+12,22.8,22.7,19.3,21.1,21.7,22.4,24.4,25.3,-1.43,-1.405,-1.347
12:21.8,1.42E+12,25.9,17.8,16.1,19.5,24.8,20.9,22.7,35,-1.474,-1.41,-1.342
12:21.9,1.42E+12,21.3,21.1,21,15,20.1,4.4,26,25.3,-1.508,-1.405,-1.322
12:21.9,1.42E+12,22.8,21.1,34.2,21.1,23.2,19.4,22.7,22.1,-1.483,-1.405,-1.337
12:21.9,1.42E+12,22.8,24.4,22.6,8.9,24.8,20.9,22.7,22.1,-1.469,-1.41,-1.347
12:22.0,1.42E+12,22.8,21.1,22.6,19.5,18.5,20.9,26,30.1,-1.469,-1.41,-1.327
12:22.0,1.42E+12,24.3,21.1,22.6,21.1,21.7,20.9,41.1,22.1,-1.469,-1.405,-1.366
12:22.0,1.42E+12,22.8,22.7,22.6,22.6,21.7,19.4,22.7,23.7,-1.464,-1.405,-1.371
12:22.0,1.42E+12,22.8,32.7,19.3,21.1,23.2,7.4,22.7,23.7,-1.454,-1.41,-1.337
12:22.0,1.42E+12,25.9,21.1,22.6,24.1,23.2,1.5,22.7,23.7,-1.464,-1.405,-1.347
12:22.1,1.42E+12,16.6,17.8,19.3,11.9,23.2,20.9,22.7,25.3,-1.483,-1.41,-1.342
12:22.1,1.42E+12,18.2,27.7,22.6,22.6,23.2,20.9,21.1,14.1,-1.464,-1.405,-1.332
12:22.1,1.42E+12,22.8,17.8,12.8,19.5,18.5,20.9,26,26.9,-1.474,-1.41,-1.351
12:22.2,1.42E+12,22.8,21.1,24.3,24.1,23.2,23.9,0,23.7,-1.469,-1.405,-1.366
12:22.2,1.42E+12,22.8,22.7,27.6,19.5,20.1,23.9,21.1,25.3,-1.474,-1.405,-1.371
12:22.2,1.42E+12,13.6,19.4,40.9,22.6,23.2,10.4,22.7,28.5,-1.464,-1.41,-1.347
12:22.3,1.42E+12,24.3,21.1,22.6,22.6,26.4,20.9,24.4,25.3,-1.503,-1.405,-1.347
12:22.3,1.42E+12,19.7,22.7,22.6,21.1,23.2,20.9,29.4,25.3,-1.483,-1.41,-1.342
12:22.3,1.42E+12,18.2,29.4,22.6,16.5,21.7,19.4,22.7,23.7,-1.474,-1.405,-1.347
12:22.3,1.42E+12,21.3,21.1,21,19.5,21.7,22.4,14.5,20.5,-1.444,-1.43,-1.342
12:22.3,1.42E+12,24.3,21.1,21,22.6,23.2,19.4,22.7,20.5,-1.469,-1.376,-1.303
12:22.4,1.42E+12,22.8,21.1,16.1,25.7,21.7,20.9,22.7,25.3,-1.478,-1.41,-1.386
12:22.4,1.42E+12,22.8,22.7,22.6,21.1,24.8,30.1,21.1,26.9,-1.474,-1.405,-1.351
12:22.4,1.42E+12,22.8,21.1,22.6,21.1,23.2,25.5,22.7,25.3,-1.464,-1.405,-1.347
12:22.5,1.42E+12,13.6,21.1,22.6,28.7,28,20.9,22.7,23.7,-1.488,-1.415,-1.342
12:22.5,1.42E+12,25.9,26,22.6,22.6,23.2,20.9,16.2,18.9,-1.464,-1.395,-1.366
12:22.5,1.42E+12,22.8,24.4,19.3,19.5,20.1,20.9,34.4,23.7,-1.469,-1.41,-1.347
12:22.6,1.42E+12,22.8,21.1,17.7,22.6,23.2,0,21.1,15.7,-1.469,-1.405,-1.391
12:22.6,1.42E+12,22.8,26,27.6,21.1,23.2,29.7,22.7,23.7,-1.405,-1.415,-1.347
12:22.6,1.42E+12,22.8,21.1,19.3,21.1,21.7,23.7,22.7,26.9,-1.464,-1.405,-1.347
12:22.6,1.42E+12,21.3,19.4,24.3,13.5,15.4,26.7,22.7,23.7,-1.483,-1.439,-1.366
