time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
45:29.5,1.42E+12,0.3966751,-5.25602,-11.749367,12.8775278,-1.420737567,-8.850674838,-1.84247655,9.935554281
45:29.5,1.42E+12,-0.9979747,-7.2724767,-11.531121,13.66936803,-1.427003536,-8.814435212,-2.032943474,10.02236477
45:29.5,1.42E+12,-2.6006918,-8.776549,-8.721165,12.64318509,-1.452851784,-8.799424432,-2.160786634,10.07733833
45:29.5,1.42E+12,-2.7521768,-10.313104,-5.5747075,12.04209097,-1.492148066,-8.817967872,-2.259557243,10.12937297
45:29.5,1.42E+12,-5.3561616,-6.810687,-4.282594,9.665119547,-1.579599206,-8.771190152,-2.34215248,10.13860415
45:29.6,1.42E+12,-2.8551626,-7.2250257,-5.905669,9.758579619,-1.605971364,-8.729897026,-2.450027152,10.14517959
45:29.6,1.42E+12,-3.0871801,-7.8704834,-5.4986653,10.08516286,-1.629059352,-8.701830394,-2.559775925,10.15742108
45:29.6,1.42E+12,-4.4045906,-9.540112,-4.2299037,11.32723447,-1.695491206,-8.713736654,-2.627156803,10.20294268
45:29.6,1.42E+12,-4.0180945,-10.38705,-3.9258862,11.80883032,-1.775921953,-8.740997954,-2.667587729,10.2546646
45:29.6,1.42E+12,-3.1808853,-10.212812,-3.4805622,11.24872764,-1.848595826,-8.767594644,-2.716958065,10.3006011
45:29.7,1.42E+12,-2.657873,-9.871971,-2.599195,10.54873997,-1.895855551,-8.788060084,-2.758870908,10.33421751
45:29.7,1.42E+12,-2.2757177,-9.605375,-1.6579523,10.00954174,-1.924823313,-8.797448544,-2.786281907,10.3508516
45:29.7,1.42E+12,-2.1109104,-9.392518,-0.9610016,9.674650442,-1.950755389,-8.788718704,-2.807890971,10.34707647
45:29.7,1.42E+12,-1.7381854,-9.686058,-0.73332506,9.868068388,-1.974564877,-8.780372064,-2.830996922,10.34189743
45:29.8,1.42E+12,-0.99587905,-10.322535,0.07349716,10.37072349,-1.98270495,-8.769768124,-2.844992818,10.33138848
45:29.8,1.42E+12,-0.0981958,-11.103161,0.24563919,11.10631195,-1.974253525,-8.758119364,-2.873194172,10.31723879
45:29.8,1.42E+12,0.3450325,-11.304642,-0.09460327,11.31030185,-1.960604908,-8.729938964,-2.933009784,10.28257023
45:29.8,1.42E+12,0.45834687,-10.552156,-0.003143463,10.56210623,-1.937022947,-8.672150124,-2.976536269,10.2211083
45:29.8,1.42E+12,0.547711,-9.987082,-0.17693207,10.00365429,-1.895493309,-8.598051224,-2.996010771,10.14517876
45:29.9,1.42E+12,0.45430526,-9.742939,-0.5272037,9.767763171,-1.828845904,-8.508776864,-3.011871789,10.05058021
45:29.9,1.42E+12,-0.09280701,-9.342671,-0.50924104,9.356999572,-1.758698774,-8.411155854,-3.003103023,9.943663387
45:29.9,1.42E+12,-0.120349735,-8.811726,-0.44517425,8.823784861,-1.694260771,-8.315678394,-2.962567316,9.835991433
45:29.9,1.42E+12,-0.27827132,-8.528665,-0.9665401,8.587768125,-1.636226453,-8.229224174,-2.918576794,9.735501201
45:29.9,1.42E+12,0.37227586,-9.057964,-1.2838801,9.156071715,-1.569611976,-8.165878914,-2.875684988,9.657882919
45:29.9,1.42E+12,1.052162,-9.528885,-1.4882053,9.701620959,-1.509490998,-8.109057094,-2.82570692,9.589060994
45:30.0,1.42E+12,0.9461824,-9.375604,-2.1992266,9.676456435,-1.472200544,-8.050768314,-2.75159304,9.509272291
45:30.0,1.42E+12,-0.37182677,-9.313482,-2.1842577,9.57341025,-1.458956087,-7.986545854,-2.662067214,9.416277562
45:30.0,1.42E+12,-0.8656499,-9.569301,-1.6679814,9.752078411,-1.459339291,-7.916946594,-2.677089974,9.349143282
45:30.0,1.42E+12,-1.0981164,-9.217532,-1.5631993,9.413413188,-1.460402079,-7.840425734,-2.8362989,9.246103053
45:30.0,1.42E+12,-1.2000545,-9.587563,-1.215173,9.738487588,-1.452726043,-7.763288154,-2.894195502,9.168048415
45:30.1,1.42E+12,-2.5706043,-9.321266,-0.13846207,9.6702212,-1.418659881,-7.743400514,-2.867140764,9.136150735
45:30.1,1.42E+12,-2.5942552,-8.546178,0.31015503,8.936638887,-1.392096121,-7.706810614,-2.847630336,9.092637826
45:30.2,1.42E+12,-0.36793488,-9.18924,-0.9735754,9.247992048,-1.358218571,-7.673486894,-2.884483698,9.055925236
45:30.2,1.42E+12,0.63872176,-9.449849,-1.1605366,9.5422459,-1.318628898,-7.666792814,-2.882088678,9.04759761
45:30.2,1.42E+12,0.37122804,-9.1941805,-1.4500346,9.315222255,-1.30336963,-7.684027984,-2.876454394,9.063512305
