time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
45:29.3,1.42171E+12,45.2,52.4,87.4,104,90.2,181.5,99,143.9,0.359,0.521,-0.017
45:29.3,1.42171E+12,43.5,52.4,111.2,104,73.5,121.7,102.3,138.5,0.516,0.521,0.134
45:29.3,1.42171E+12,43.5,50.7,113,104,72,157.8,109.1,60.1,0.77,0.877,0.13
45:29.4,1.42171E+12,41.9,54.1,89.1,105.7,61.6,153.9,104,105.7,0.359,0.511,-0.051
45:29.4,1.42171E+12,43.5,52.4,87.4,104,73.5,152,109.1,85.8,0.359,0.516,-0.032
45:29.4,1.42171E+12,9.4,59.3,111.2,104,44.2,144.3,105.7,60.1,0.633,0.843,0.227
45:29.5,1.42171E+12,41.9,38.9,87.4,104,55.8,165.6,99,99,0.589,0.863,-0.032
45:29.5,1.42171E+12,84.7,64.5,87.4,109.1,72,159.7,110.8,129.7,0.188,0.364,0.261
45:29.5,1.42171E+12,43.5,44,107.8,104,49.9,171.6,102.3,152.9,0.369,0.521,-0.022
45:29.5,1.42171E+12,43.5,42.3,111.2,72.8,70.5,183.6,126.3,180.5,0.403,0.736,0.134
45:29.5,1.42171E+12,19,55.8,109.5,97.3,70.5,183.6,105.7,207.3,0.403,0.535,-0.022
45:29.6,1.42171E+12,70.7,50.7,104.3,72.8,44.2,210.3,129.7,237.2,0.379,0.745,0.09
45:29.6,1.42171E+12,32,50.7,99.2,85.8,67.5,204,126.3,233.2,0.491,0.692,-0.276
45:29.6,1.42171E+12,43.5,52.4,85.8,79.2,73.5,177.5,135,225.1,0.433,0.521,-0.193
45:29.6,1.42171E+12,41.9,50.7,119.9,80.9,44.2,173.5,117.6,259.9,0.56,0.716,-0.017
45:29.7,1.42171E+12,43.5,50.7,104.3,47.6,73.5,163.7,110.8,154.7,0.682,0.926,-0.095
45:29.7,1.42171E+12,40.2,92.8,113,72.8,102.7,142.4,100.7,245.4,0.325,0.516,-0.007
45:29.8,1.42171E+12,41.9,52.4,80.8,124.5,72,125.4,97.3,1254.7,1.078,0.521,-0.677
45:29.8,1.42171E+12,43.5,62.7,79.1,11.6,61.6,114.4,79.2,171.2,1.249,0.555,-0.921
45:29.8,1.42171E+12,70.7,49,77.5,72.8,63.1,107.1,50.7,119.3,1.41,0.584,-0.838
45:29.8,1.42171E+12,41.9,87.4,77.5,71.2,44.2,78.7,97.3,105.7,0.53,0.521,-0.169
45:29.8,1.42171E+12,38.5,19.2,75.8,72.8,66.1,94.5,84.1,115.9,0.54,0.516,-0.252
45:29.9,1.42171E+12,43.5,49,61.2,71.2,44.2,94.5,97.3,119.3,0.579,0.696,-0.13
45:29.9,1.42171E+12,53.6,49,74.2,84.1,64.6,96.3,26.3,133.3,0.667,0.648,0.315
45:29.9,1.42171E+12,43.5,38.9,77.5,56.9,63.1,94.5,82.5,112.5,0.374,0.545,0.74
45:30.0,1.42171E+12,19,38.9,74.2,52.2,61.6,105.3,79.2,109.1,0.447,0.467,0.247
45:30.0,1.42171E+12,41.9,49,72.6,47.6,44.2,92.7,124.5,131.5,0.403,0.706,0.53
45:30.0,1.42171E+12,84.7,38.9,113,68,60.1,89.2,63.2,100.7,0.696,0.833,0.863
45:30.0,1.42171E+12,20.6,49,66.1,69.6,60.1,92.7,74.4,102.3,0.677,0.838,0.926
45:30.1,1.42171E+12,38.5,49,72.6,110.8,60.1,89.2,76,152.9,0.589,0.525,0.452
45:30.1,1.42171E+12,46.9,38.9,61.2,68,90.2,105.3,47.6,117.6,0.648,0.521,0.403
45:30.1,1.42171E+12,40.2,47.3,72.6,68,44.2,71.7,76,145.7,0.882,0.521,0.301
45:30.1,1.42171E+12,41.9,64.5,72.6,68,58.7,87.4,77.6,99,1.039,0.853,0.022
45:30.2,1.42171E+12,38.5,50.7,58,68,60.1,85.7,74.4,99,1.249,0.96,-0.051
45:30.2,1.42171E+12,40.2,0,69.3,68,55.8,91,56.9,102.3,0.838,0.521,-0.056
45:30.2,1.42171E+12,43.5,59.8,72.6,66.4,27.2,82.2,77.6,97.3,0.77,0.696,0.037
45:30.3,1.42171E+12,40.2,38.2,42.2,72.8,61.6,105.3,53.8,95.7,1.039,0.863,-0.672
45:30.3,1.42171E+12,72.5,66.6,70.9,77.6,61.6,119.9,95.7,97.3,-0.217,0.496,0.442
45:30.3,1.42171E+12,40.2,51.4,82.4,77.6,54.3,136.7,97.3,102.3,0.369,0.521,-0.081
45:30.3,1.42171E+12,40.2,61.5,84.1,76,57.2,152,124.5,138.5,0.477,0.657,-0.022
45:30.4,1.42171E+12,41.9,53.1,84.1,97.3,63.1,167.6,82.5,121.1,0.736,0.824,0.149
45:30.4,1.42171E+12,70.7,76.9,74.2,104,72,175.5,124.5,126.3,0.271,0.677,0.183
45:30.4,1.42171E+12,32,51.4,102.6,124.5,102.7,167.6,152.9,122.8,0.393,0.516,-0.022
45:30.4,1.42171E+12,40.2,61.5,107.8,104,67.5,179.5,152.9,131.5,0.462,0.555,-0.061
45:30.5,1.42171E+12,40.2,63.2,107.8,110.8,73.5,183.6,112.5,112.5,0.643,0.863,-0.076
45:30.5,1.42171E+12,41.9,51.4,116.4,100.7,76.5,181.5,124.5,117.6,0.442,0.569,0.227
45:30.5,1.42171E+12,6.3,54.7,116.4,110.8,73.5,206.1,122.8,115.9,0.423,0.525,-0.002
45:30.6,1.42171E+12,40.2,63.2,107.8,126.3,63.1,175.5,121.1,124.5,0.418,0.716,0.1
45:30.6,1.42171E+12,41.9,61.5,118.2,138.5,73.5,173.5,99,107.4,0.692,0.657,0.002
45:30.6,1.42171E+12,43.5,63.2,118.2,124.5,73.5,169.6,117.6,107.4,0.403,0.701,0.261
45:30.6,1.42171E+12,25.4,61.5,141.3,149.3,44.2,181.5,115.9,105.7,0.428,0.516,-0.022
45:30.7,1.42171E+12,70.7,53.1,114.7,90.7,70.5,165.6,112.5,104,0.477,0.765,0.144
45:30.7,1.42171E+12,27.1,25.2,114.7,117.6,72,140.5,105.7,102.3,0.613,0.701,0.1
45:30.7,1.42171E+12,45.2,51.4,113,115.9,72,159.7,112.5,95.7,0.643,0.907,0.349
45:30.7,1.42171E+12,36.9,63.2,113,114.2,66.1,157.8,109.1,99,0.393,0.521,0.09
45:30.8,1.42171E+12,40.2,59.8,111.2,131.5,66.1,153.9,109.1,99,0.569,0.525,-0.022
45:30.8,1.42171E+12,38.5,61.5,114.7,76,61.6,152,140.3,105.7,0.354,0.692,-0.046
45:30.8,1.42171E+12,77.7,59.8,116.4,117.6,70.5,136.7,76,99,0.75,0.672,-0.012
45:30.8,1.42171E+12,28.7,59.8,118.2,119.3,72,167.6,142.1,97.3,0.477,0.921,0.237
45:30.9,1.42171E+12,38.5,59.8,102.6,124.5,63.1,148.1,105.7,95.7,0.369,0.516,0.007
45:30.9,1.42171E+12,41.9,28.4,119.9,126.3,70.5,197.8,104,92.3,0.706,1.019,-0.037
45:30.9,1.42171E+12,40.2,59.8,121.7,99,51.4,148.1,152.9,110.8,0.31,0.535,0.027
45:31.0,1.42171E+12,38.5,51.4,87.4,124.5,70.5,152,82.5,69.6,0.677,0.902,0.051
45:31.0,1.42171E+12,43.5,63.2,119.9,124.5,70.5,157.8,109.1,109.1,0.237,0.384,0.276
45:31.0,1.42171E+12,40.2,54.7,114.7,122.8,51.4,167.6,104,122.8,0.31,0.521,-0.061
45:31.0,1.42171E+12,40.2,59.8,118.2,94,67.5,183.6,126.3,165.6,0.413,0.565,-0.046
45:31.1,1.42171E+12,40.2,44.7,119.9,114.2,72,206.1,99,191.9,0.667,0.853,0.007
45:31.1,1.42171E+12,45.2,63.2,106.1,104,72,225,138.5,235.2,0.349,0.736,0.1
45:31.1,1.42171E+12,93.7,38.2,102.6,124.5,69,216.6,126.3,231.2,0.677,0.696,-0.125
45:31.2,1.42171E+12,99.1,91,100.9,85.8,67.5,214.5,114.2,515.3,0.403,0.824,0.12
45:31.2,1.42171E+12,41.9,59.8,99.2,87.4,67.5,171.6,122.8,231.2,0.501,0.701,-0.056
45:31.2,1.42171E+12,53.6,25.2,104.3,85.8,66.1,169.6,112.5,231.2,0.657,0.872,0.056
45:31.2,1.42171E+12,38.5,105.3,119.9,72.8,102.7,148.1,105.7,199.6,0.276,0.511,0.002
45:31.3,1.42171E+12,38.5,59.8,61.2,79.2,91.8,140.5,99,279.1,0.877,0.706,-0.819
45:31.3,1.42171E+12,38.5,58.1,84.1,82.5,57.2,116.2,124.5,128,1.83,0.838,-0.985
45:31.3,1.42171E+12,40.2,53.1,79.1,82.5,63.1,134.8,80.9,121.1,1.097,0.643,-0.623
45:31.4,1.42171E+12,84.7,73.5,48.5,95.7,61.6,105.3,87.4,115.9,0.584,0.745,0.237
45:31.4,1.42171E+12,32,28.4,79.1,72.8,64.6,105.3,85.8,112.5,0.594,0.516,-0.203
45:31.4,1.42171E+12,38.5,56.4,79.1,72.8,58.7,105.3,77.6,112.5,0.413,0.574,-0.032
45:31.4,1.42171E+12,38.5,58.1,77.5,79.2,141.5,92.7,80.9,110.8,0.354,0.701,0.565
45:31.4,1.42171E+12,38.5,58.1,70.9,72.8,90.2,91,82.5,80.9,0.662,0.926,0.745
45:31.5,1.42171E+12,40.2,91,95.8,47.6,78,96.3,80.9,124.5,0.247,0.325,0.677
45:31.5,1.42171E+12,41.9,58.1,48.5,74.4,84.1,92.7,79.2,99,0.701,1,1.102
45:31.5,1.42171E+12,38.5,58.1,77.5,77.6,44.2,92.7,84.1,97.3,0.437,0.687,0.613
45:31.6,1.42171E+12,25.4,58.1,75.8,77.6,58.7,94.5,64.8,102.3,0.921,0.657,0.579
45:31.6,1.42171E+12,40.2,58.1,75.8,76,54.3,89.2,97.3,97.3,0.442,0.54,0.77
45:31.6,1.42171E+12,32,44.7,75.8,110.8,58.7,92.7,66.4,66.4,1.18,1.014,0.349
45:31.6,1.42171E+12,40.2,59.8,79.1,60.1,55.8,101.7,97.3,99,0.941,0.521,0.037
45:31.7,1.42171E+12,41.9,56.4,75.8,76,58.7,91,72.8,97.3,1.136,0.677,-0.076
45:31.7,1.42171E+12,38.5,38.2,74.2,76,58.7,92.7,77.6,140.3,1.019,0.736,0.203
45:31.7,1.42171E+12,0,54.7,85.8,97.3,44.2,140.5,79.2,99,0.804,0.354,-1.048
45:31.8,1.42171E+12,44.7,58.1,84.1,47.6,54.3,131,112.5,110.8,-0.301,0.609,0.315
45:31.8,1.42171E+12,25.2,25.2,80.8,53.8,72,136.7,79.2,142.1,0.594,0.696,-0.017
45:31.8,1.42171E+12,53.1,41.4,85.8,79.2,66.1,173.5,109.1,1650.1,0.804,0.858,0.242
45:31.8,1.42171E+12,41.4,59.8,64.4,79.2,70.5,185.6,119.3,1617.3,0.721,0.721,0.169
45:31.9,1.42171E+12,46.4,28.4,85.8,84.1,67.5,195.8,126.3,1709,0.868,1.019,-0.095
45:31.9,1.42171E+12,44.7,58.1,89.1,60.1,63.1,199.9,152.9,217.2,0.442,0.687,-0.012
45:31.9,1.42171E+12,91,51.4,123.4,85.8,75,199.9,112.5,169.3,0.652,0.843,0.198
45:32.0,1.42171E+12,30,59.8,92.5,87.4,75,204,133.3,171.2,0.613,0.853,0.266
45:32.0,1.42171E+12,44.7,58.1,92.5,66.4,76.5,199.9,131.5,167.5,0.784,0.706,-0.11
45:32.0,1.42171E+12,44.7,58.1,61.2,85.8,76.5,199.9,135,140.3,0.457,0.516,-0.032
45:32.0,1.42171E+12,66.6,28.4,99.2,89,76.5,167.6,117.6,169.3,0.447,0.843,0.193
45:32.1,1.42171E+12,41.4,58.1,87.4,72.8,76.5,171.6,140.3,154.7,0.535,0.858,0.169
45:32.1,1.42171E+12,43.1,105.3,102.6,66.4,78,189.6,128,156.5,0.433,0.511,0.095
45:32.1,1.42171E+12,54.7,58.1,42.2,82.5,75,167.6,126.3,143.9,0.457,0.521,-0.007
45:32.1,1.42171E+12,46.4,58.1,90.8,97.3,75,136.7,119.3,151.1,0.613,0.701,0.149
45:32.2,1.42171E+12,71.7,63.2,61.2,87.4,73.5,181.5,119.3,152.9,0.481,0.794,0.286
45:32.2,1.42171E+12,18.8,56.4,141.3,97.3,44.2,197.8,119.3,169.3,0.462,0.516,-0.012
45:32.2,1.42171E+12,76.9,56.4,74.2,76,90.2,171.6,117.6,215.2,0.652,1.043,0.266
45:32.2,1.42171E+12,43.1,56.4,87.4,76,67.5,171.6,152.9,197.6,0.428,0.599,-0.042
45:32.3,1.42171E+12,44.7,53.1,84.1,77.6,73.5,197.8,109.1,158.3,0.74,0.643,0.022
45:32.3,1.42171E+12,91,70,61.2,94,72,171.6,114.2,167.5,0.472,0.745,0.315
45:32.3,1.42171E+12,31.6,38.2,95.8,72.8,75,173.5,115.9,195.7,0.403,0.516,-0.032
45:32.4,1.42171E+12,44.7,51.4,97.5,72.8,69,189.6,109.1,151.1,0.452,0.828,0.286
45:32.4,1.42171E+12,46.4,63.2,95.8,80.9,73.5,167.6,114.2,197.6,0.687,0.843,0.203
45:32.4,1.42171E+12,49.7,31.6,99.2,80.9,72,179.5,117.6,502.7,0.696,0.868,0.261
45:32.4,1.42171E+12,44.7,105.3,113,80.9,44.2,197.8,121.1,176.8,0.33,0.516,0.071
45:32.5,1.42171E+12,25.2,58.1,61.2,77.6,115.4,206.1,126.3,184.3,0.662,1.039,0.271
45:32.5,1.42171E+12,46.4,92.7,127,77.6,55.8,216.6,138.5,215.2,0.467,0.696,0.066
45:32.5,1.42171E+12,33.3,58.1,89.1,77.6,87.2,216.6,72.8,223.1,0.77,0.672,-0.115
45:32.6,1.42171E+12,44.7,51.4,87.4,74.4,75,206.1,129.7,233.2,0.667,0.638,0.046
45:32.6,1.42171E+12,25.2,46.4,85.8,112.5,82.6,175.5,140.3,227.1,0.296,0.516,-0.144
45:32.6,1.42171E+12,54.7,56.4,84.1,47.6,64.6,220.8,126.3,264.1,0.423,0.516,-0.178
45:32.6,1.42171E+12,41.4,51.4,82.4,72.8,90.2,171.6,99,1617.3,0.657,0.643,-0.042
45:32.6,1.42171E+12,25.2,56.4,69.3,71.2,64.6,152,104,182.4,0.491,0.902,0.095
45:32.7,1.42171E+12,18.8,54.7,77.5,60.1,66.1,118,100.7,138.5,1.058,0.516,-0.892
45:32.7,1.42171E+12,63.2,56.4,61.2,55.4,63.1,159.7,107.4,154.7,1.175,0.516,-1
45:32.7,1.42171E+12,25.2,25.2,72.6,47.6,69,107.1,76,124.5,0.853,0.687,-0.403
45:32.8,1.42171E+12,38.2,53.1,67.7,60.1,61.6,108.9,76,117.6,0.692,0.921,0.286
45:32.8,1.42171E+12,43.1,54.7,53.2,68,60.1,105.3,85.8,114.2,0.511,0.516,-0.056
45:32.8,1.42171E+12,49.7,58.1,36,64.8,66.1,105.3,72.8,145.7,0.34,0.516,0.281
45:32.8,1.42171E+12,36.5,48.1,69.3,97.3,55.8,101.7,82.5,110.8,0.237,0.696,0.628
45:32.9,1.42171E+12,46.4,49.7,70.9,66.4,63.1,98.1,84.1,99,0.442,0.931,0.99
45:32.9,1.42171E+12,41.4,85.7,74.2,53.8,63.1,98.1,82.5,105.7,0.164,0.516,0.814
45:32.9,1.42171E+12,49.7,54.7,48.5,63.2,60.1,91,82.5,110.8,0.134,0.516,0.525
45:33.0,1.42171E+12,43.1,54.7,67.7,64.8,61.6,89.2,79.2,124.5,0.266,0.525,0.521
45:33.0,1.42171E+12,43.1,54.7,62.8,60.1,60.1,96.3,97.3,99,0.389,0.872,0.237
45:33.0,1.42171E+12,43.1,98.1,82.4,47.6,75,92.7,79.2,102.3,0.266,0.521,0.266
45:33.0,1.42171E+12,44.7,51.4,48.5,63.2,90.2,118,60.1,133.3,0.281,0.516,-0.046
45:33.1,1.42171E+12,44.7,70,67.7,64.8,32.8,87.4,110.8,121.1,0.296,0.594,-0.242
45:33.1,1.42171E+12,12.5,61.5,67.7,64.8,58.7,91,77.6,95.7,0.594,0.843,-0.335
