time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
45:28.1,1.42E+12,1.73094,1.0530595,0.31122765,2.049865909,-0.617148781,-0.302637768,-0.197651523,1.665488015
45:28.1,1.42E+12,1.9270564,1.7138864,0.3336107,2.600432476,-0.582913686,-0.264693512,-0.195434554,1.710297042
45:28.2,1.42E+12,2.0368388,1.7682447,0.43806416,2.732636424,-0.548593317,-0.225747353,-0.191640125,1.75608042
45:28.2,1.42E+12,2.0411024,1.6094332,0.49668565,2.646331587,-0.513974507,-0.196223304,-0.186246926,1.800870923
45:28.2,1.42E+12,2.158346,1.73094,0.51480526,2.814184641,-0.477778235,-0.164887319,-0.181599817,1.847600666
45:28.2,1.42E+12,2.1455557,2.0112586,0.59261245,2.999959989,-0.442583869,-0.131121196,-0.176078711,1.895710757
45:28.2,1.42E+12,2.0464315,2.1338313,0.68427527,3.034691178,-0.411183934,-0.093411425,-0.169470444,1.943537841
45:28.2,1.42E+12,1.9590319,2.1743336,0.7812679,3.029176806,-0.381425401,-0.049157331,-0.16241451,1.991362067
45:28.2,1.42E+12,1.880159,1.723479,0.85161394,2.688981969,-0.351688192,-0.012385512,-0.154164831,2.033128885
45:28.3,1.42E+12,1.7330716,1.3951974,0.94860625,2.418670456,-0.324402438,0.01464445,-0.142760238,2.070898898
45:28.3,1.42E+12,1.4975189,1.1660395,0.8835892,2.093547431,-0.304044702,0.038199737,-0.131526182,2.101214842
45:28.3,1.42E+12,1.2896781,0.6991975,0.80684835,1.674261331,-0.2867353,0.05604207,-0.123660205,2.122239035
45:28.3,1.42E+12,1.0626519,0.050094593,0.7695436,1.312987388,-0.267741859,0.06473941,-0.117137196,2.136541998
45:28.3,1.42E+12,1.0157547,-0.15348276,0.6608264,1.221477015,-0.242289362,0.0728825,-0.112212974,2.146109476
45:28.4,1.42E+12,1.02215,-0.3378747,0.5489124,1.208410012,-0.209226691,0.08207013,-0.107821672,2.14890267
45:28.4,1.42E+12,0.9411454,-0.699198,0.44552475,1.254242724,-0.17094136,0.088443906,-0.103643545,2.145428486
45:28.4,1.42E+12,0.78339946,-0.7802026,0.39649594,1.174580709,-0.127817071,0.094199494,-0.098548779,2.134018514
45:28.4,1.42E+12,0.61073184,-0.8590756,0.30056942,1.096059416,-0.077764752,0.099592692,-0.093091632,2.111875943
45:28.5,1.42E+12,0.657629,-0.5425179,0.006394783,0.852550565,-0.013962978,0.114450638,-0.090427006,2.07207018
45:28.5,1.42E+12,0.90703803,-0.068214744,-0.35279667,0.975621202,0.069791515,0.128882249,-0.095308596,2.024059273
45:28.5,1.42E+12,0.8569429,0.14388953,-0.4615133,0.983895247,0.151734059,0.115942834,-0.108120116,1.976935029
45:28.5,1.42E+12,0.6277854,0.190787,-0.43913075,0.789525176,0.214406039,0.087122254,-0.115666343,1.93290665
45:28.5,1.42E+12,0.63311434,0.2248941,-0.47430366,0.822420261,0.256357888,0.076016094,-0.11242616,1.913811811
45:28.5,1.42E+12,0.7897945,0.51480526,-0.49775228,1.066094339,0.29285259,0.019291563,-0.095607052,1.860053329
45:28.6,1.42E+12,0.6693533,0.8089799,-0.3741134,1.114649342,0.333610694,-0.018460839,-0.075569072,1.815899357
45:28.6,1.42E+12,0.4689736,0.66509014,-0.10658503,0.820756663,0.381531306,-0.010509593,-0.042655618,1.779948368
45:28.6,1.42E+12,0.35705933,-0.14602192,0.050094593,0.389002872,0.436763652,0.017095914,-0.000725086,1.71758752
45:28.6,1.42E+12,0.36558598,-0.17693137,0.21636745,0.46018767,0.491122,0.048431909,0.041525213,1.657021834
45:28.6,1.42E+12,0.43912998,0.12257226,0.26326466,0.526466884,0.547420198,0.083754172,0.076740896,1.602472385
45:28.7,1.42E+12,0.4124837,0.11511141,0.30376682,0.525040685,0.604997412,0.11560177,0.105263036,1.551248049
45:28.7,1.42E+12,0.35919118,0.105518706,0.33680812,0.503579399,0.663235455,0.154995584,0.129244659,1.495791061
45:28.7,1.42E+12,0.3250841,0.058621503,0.38050818,0.503887515,0.722155645,0.201679814,0.150924046,1.43503826
45:28.7,1.42E+12,0.30803028,0.10445291,0.40715444,0.521121677,0.776748477,0.248150873,0.170386469,1.378800588
45:28.7,1.42E+12,0.30589867,0.063950755,0.45511746,0.552082963,0.824221436,0.286393568,0.187333478,1.333823614
45:28.8,1.42E+12,0.33574232,0.09059701,0.48815903,0.599357958,0.864915587,0.319285694,0.201679821,1.299533604
45:28.8,1.42E+12,0.37517866,-0.033041574,0.4327349,0.573681328,0.897445326,0.343544444,0.212871249,1.275599187
45:28.8,1.42E+12,0.44019577,-0.12683651,0.27179158,0.53266357,0.923643923,0.359532194,0.21999113,1.260785473
45:28.8,1.42E+12,0.30803028,-0.10765136,0.21956486,0.393294033,0.941273086,0.367611335,0.226300964,1.253162459
45:28.8,1.42E+12,-0.025580462,-0.4284717,0.21103793,0.47830886,0.946133371,0.36302819,0.232461574,1.255763669
