1.0,nan,1.0,0.9615384615384616,1.0,0.8888888888888888,0.8947368421052632,0.8571428571428571
0.8181818181818182,0.9629629629629629,0.8257839721254355,0.6290322580645161,0.4634146341463415,0.7571428571428571,0.8541666666666666
0.7727272727272727,0.9777777777777777,0.8136882129277566,0.7230769230769231,0.6875,0.7586206896551724,0.9069767441860465
0.7916666666666666,0.9634146341463414,0.8492063492063492,0.7017543859649122,0.6046511627906976,0.7654320987654321,0.9459459459459459
0.8536585365853658,0.9880952380952381,0.8540145985401459,0.7272727272727273,0.8048780487804879,0.7263157894736842,0.9555555555555556
0.8913043478260869,0.9647058823529412,0.8226950354609929,0.6,0.6590909090909091,0.7157894736842105,0.96
0.9555555555555556,0.9342105263157895,0.8285714285714286,0.704225352112676,0.7380952380952381,0.8375,0.925
0.7954545454545454,1.0,0.812,0.7368421052631579,0.66,0.8470588235294118,0.9347826086956522
0.8947368421052632,0.9882352941176471,0.8207885304659498,0.6511627906976745,0.5227272727272727,0.75,0.8888888888888888
0.8113207547169812,0.9340659340659341,0.8007246376811594,0.625,0.696969696969697,0.7216494845360825,0.9117647058823529
0.8409090909090909,0.9647058823529412,0.8345323741007195,0.6607142857142857,0.6666666666666666,0.8125,0.9285714285714286
0.875,0.96,0.8406374501992032,0.6833333333333333,0.5263157894736842,0.6989247311827957,0.9767441860465116
0.7659574468085106,0.9882352941176471,0.8007518796992481,0.7169811320754716,0.5945945945945946,0.8255813953488372,0.9782608695652174
1.0,1.0,0.9285714285714286,1.0,1.0,0.7777777777777778,0.9444444444444444
0.7258064516129032,0.9876543209876543,0.8290909090909091,0.65,0.7727272727272727,0.7307692307692307,0.9795918367346939
1.0,nan,0.9166666666666666,1.0,1.0,1.0,0.7777777777777778,1.0
1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
0.8222222222222222,0.9310344827586207,0.8239700374531835,0.6984126984126984,0.5227272727272727,0.7361111111111112,0.9090909090909091
0.8648648648648649,0.9411764705882353,0.842741935483871,0.6964285714285714,0.7906976744186046,0.7472527472527473,0.8723404255319149
0.9,1.0,0.8105263157894737,0.6666666666666666,0.5,0.7790697674418605,0.9523809523809523
0.8,0.9655172413793104,0.8108108108108109,0.625,0.5714285714285714,0.7802197802197802,0.9166666666666666
0.8431372549019608,0.9230769230769231,0.8110749185667753,0.6956521739130435,0.7352941176470589,0.8481012658227848,0.8723404255319149
0.8292682926829268,0.96875,0.800711743772242,0.7659574468085106,0.675,0.7931034482758621,0.9148936170212766
0.7647058823529411,0.9775280898876404,0.8014705882352942,0.7090909090909091,0.8292682926829268,0.7391304347826086,0.8958333333333334
0.8297872340425532,0.9620253164556962,0.7434944237918215,0.6382978723404256,0.5102040816326531,0.8333333333333334,0.926829268292683
0.8157894736842105,0.9647058823529412,0.7964912280701755,0.6857142857142857,0.6829268292682927,0.8314606741573034,0.8541666666666666
0.8,0.9240506329113924,0.8379310344827586,0.5625,0.76,0.7073170731707317,0.8852459016393442
0.8541666666666666,0.9690721649484536,0.8220640569395018,0.5901639344262295,0.5714285714285714,0.7619047619047619,0.896551724137931
0.6363636363636364,0.9620253164556962,0.8523206751054853,0.9016393442622951,0.8035714285714286,1.0,1.0
0.9574468085106383,0.9764705882352941,0.9705882352941176,0.859375,0.9850746268656716,0.9603960396039604,0.9782608695652174
1.0,0.9583333333333334,0.8601694915254238,0.5555555555555556,0.0,0.5203252032520326,1.0
1.0,1.0,0.8497109826589595,0.9365079365079365,1.0,0.43023255813953487,1.0
0.8787878787878788,0.9577464788732394,0.8587360594795539,0.7162162162162162,0.8,0.9324324324324325,0.9534883720930233
1.0,1.0,0.8532818532818532,0.8125,0.8909090909090909,0.9,0.9795918367346939
1.0,1.0,0.953125,0.4024390243902439,0.39285714285714285,0.9042553191489362,0.975609756097561
0.9655172413793104,0.9871794871794872,0.8487084870848709,0.7126436781609196,0.9375,0.9014084507042254,0.92
0.8939393939393939,1.0,0.8732876712328768,0.6307692307692307,0.813953488372093,0.8735632183908046,0.9069767441860465
0.9375,0.922077922077922,0.8904109589041096,0.7887323943661971,1.0,0.9318181818181818,0.92
0.9137931034482759,0.9438202247191011,0.9038461538461539,0.7464788732394366,0.918918918918919,0.9021739130434783,0.9583333333333334
1.0,1.0,0.8220640569395018,0.6875,0.8333333333333334,0.9240506329113924,0.9714285714285714
nan,nan,0.8148148148148148,nan,nan,0.7333333333333333,nan
nan,0.5,nan,nan,nan,nan,nan
nan,0.5,nan,nan,nan,nan,nan
nan,1.0,nan,nan,1.0,nan,nan
1.0,0.875,0.8846153846153846,nan,1.0,0.9285714285714286,1.0
1.0,0.7777777777777778,0.9166666666666666,nan,1.0,0.6666666666666666,1.0
1.0,0.9375,0.9615384615384616,1.0,0.8,1.0,1.0
0.8333333333333334,0.9880952380952381,0.8586956521739131,0.49122807017543857,0.6458333333333334,0.7945205479452054,0.972972972972973
0.8222222222222222,0.946236559139785,0.7950530035335689,0.9491525423728814,0.8936170212765957,0.7341772151898734,0.9302325581395349
0.8222222222222222,0.946236559139785,0.7950530035335689,0.9491525423728814,0.8936170212765957,0.7341772151898734,0.9302325581395349
0.8222222222222222,0.946236559139785,0.7950530035335689,0.9491525423728814,0.8936170212765957,0.7341772151898734,0.9302325581395349
0.8780487804878049,0.974025974025974,0.9347826086956522,0.8533333333333334,0.7804878048780488,0.8080808080808081,0.9743589743589743
0.8780487804878049,0.974025974025974,0.9347826086956522,0.8533333333333334,0.7804878048780488,0.8080808080808081,0.9743589743589743
0.9019607843137255,0.9518072289156626,0.9333333333333333,0.7205882352941176,0.7435897435897436,0.8695652173913043,0.9411764705882353
1.0,1.0,0.8260869565217391,0.7692307692307693,0.9230769230769231,1.0,0.9230769230769231
0.9285714285714286,1.0,0.9615384615384616,0.9166666666666666,1.0,1.0,1.0
0.9344262295081968,0.9701492537313433,0.8864468864468864,0.6811594202898551,0.5652173913043478,0.9058823529411765,0.9285714285714286
1.0,1.0,0.9642857142857143,0.875,1.0,0.9333333333333333,1.0
1.0,0.9733333333333334,0.8478260869565217,0.9411764705882353,0.7857142857142857,0.9041095890410958,1.0
0.9534883720930233,0.9367088607594937,0.8821292775665399,1.0,0.7333333333333333,0.9047619047619048,0.975
0.7678571428571429,0.956989247311828,0.8663793103448276,0.8301886792452831,0.6610169491525424,0.8035714285714286,1.0
0.75,1.0,0.7872340425531915,0.7843137254901961,0.9,0.8793103448275862,1.0
0.8333333333333334,0.9361702127659575,0.9166666666666666,0.7142857142857143,0.6666666666666666,0.6607142857142857,0.9487179487179487
0.94,1.0,0.833976833976834,0.7777777777777778,0.8780487804878049,0.8717948717948718,0.9807692307692307
0.9574468085106383,0.972972972972973,0.875968992248062,0.7457627118644068,0.6938775510204082,0.8163265306122449,0.9736842105263158
