time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
41:39.3,1.42E+12,0.4156811,-0.26752838,0.20251103,0.534203078,0.018310967,-0.050883996,-0.017991901,1.024888486
41:39.3,1.42E+12,0.30483288,-0.13856082,0.28777933,0.441519114,0.036430423,-0.045320258,-0.015561761,1.018716278
41:39.3,1.42E+12,0.09272861,0.190787,0.3666523,0.423594362,0.050904665,-0.036196583,-0.011340991,1.013148345
41:39.4,1.42E+12,-0.024514664,0.46151277,0.34320343,0.575659274,0.06126473,-0.020677805,-0.00601174,1.012026997
41:39.4,1.42E+12,0.070345536,0.39223224,0.11191402,0.413907444,0.072584054,-0.011788626,-0.003943987,1.010336391
41:39.4,1.42E+12,0.26646206,0.40075913,-0.09059781,0.489712031,0.084478935,-0.006800445,-0.005031153,1.012864567
41:39.4,1.42E+12,-0.007461112,0.38796905,-0.092729405,0.398966658,0.089808187,-0.005883817,-0.006523344,1.012070744
41:39.4,1.42E+12,0.023448335,0.7652798,-0.122573055,0.775388387,0.09390105,0.001747667,-0.008505827,1.019078832
41:39.5,1.42E+12,-1.7650478,1.5859846,-0.38264033,2.403571199,0.063503011,0.028159434,-0.016243898,1.05992392
41:39.5,1.42E+12,-1.614763,-0.6864077,-0.36878443,1.792935312,0.036664909,0.011596126,-0.024983865,1.089483425
41:39.5,1.42E+12,-0.17799717,-0.533991,-0.16414127,0.586320507,0.037752075,-0.000469289,-0.030227842,1.095979002
41:39.5,1.42E+12,0.963528,0.6075339,-0.24408005,1.164928632,0.060497315,0.011851928,-0.037006647,1.115315017
41:39.6,1.42E+12,1.638211,-0.38050872,0.035172634,1.682188836,0.09665094,0.00289879,-0.038349621,1.144777948
41:39.6,1.42E+12,0.96992326,-0.092729405,0.32082036,1.025804843,0.121570511,0.001534496,-0.034448617,1.159207153
41:39.6,1.42E+12,0.39223224,0.38903484,0.20037943,0.587661597,0.14094766,0.017031957,-0.033041696,1.156842645
41:39.6,1.42E+12,0.5478466,-0.39116722,0.14282346,0.688146955,0.17038644,0.01899312,-0.02920464,1.149670522
41:39.6,1.42E+12,0.5062784,-0.87719494,0.16627233,1.026369947,0.208501234,0.007140865,-0.018098481,1.140595031
41:39.6,1.42E+12,0.3719813,-0.6427076,0.118309066,0.751957566,0.250687576,-0.004071869,0.000553899,1.117224954
41:39.7,1.42E+12,0.26219887,-0.4721718,0.095925994,0.54854011,0.287246235,-0.016819436,0.027136189,1.088197905
41:39.7,1.42E+12,0.12257226,-0.32188722,0.11404561,0.362824672,0.321566606,-0.038626725,0.055530435,1.051479888
41:39.7,1.42E+12,-0.13536341,-0.25154117,0.08633356,0.298411958,0.353861856,-0.039415463,0.076442413,1.017307779
41:39.7,1.42E+12,-0.48283058,-0.23342155,0.063950755,0.540093222,0.375988894,-0.045874518,0.086418769,0.995108878
41:39.7,1.42E+12,-0.69067115,-0.30270153,0.003197391,0.754098851,0.385261793,-0.054209461,0.092430168,0.986241889
41:39.8,1.42E+12,-0.7290417,-0.49455488,-0.006395315,0.880980834,0.389823633,-0.068363949,0.097695471,0.983521762
41:39.8,1.42E+12,-0.61925924,-0.63737863,0.047962997,0.889962906,0.395046295,-0.087698467,0.107629195,0.980489191
41:39.8,1.42E+12,-0.6491029,-0.4146161,0.058621503,0.77244907,0.394811809,-0.102556419,0.121378664,0.976864893
41:39.8,1.42E+12,-0.82283664,-0.1289681,0.028777853,0.833379308,0.388310122,-0.104645487,0.135383941,0.976808224
41:39.8,1.42E+12,-0.74609524,-0.2280923,-0.07034633,0.783347184,0.382405313,-0.098847269,0.146362199,0.973981068
41:39.9,1.42E+12,-0.561703,-0.2717921,-0.10338764,0.632511035,0.377374506,-0.091983201,0.154611878,0.969420316
41:39.9,1.42E+12,-0.49242327,0.018119348,-0.033041574,0.493863071,0.370467795,-0.086078381,0.160260884,0.970398896
41:39.9,1.42E+12,-0.47430366,0.16840392,0.047962997,0.505593009,0.359340315,-0.083115321,0.163735559,0.977479986
41:39.9,1.42E+12,-0.35599408,0.061818894,0.11404561,0.37889281,0.343842863,-0.086632628,0.166272284,0.975422147
41:40.0,1.42E+12,-0.28245062,0.054358315,0.12044066,0.311831897,0.322866939,-0.090981293,0.167529983,0.965355792
41:40.0,1.42E+12,-0.16094388,0.14069188,0.13216496,0.251325912,0.297947361,-0.092985087,0.167402076,0.947981205
41:40.0,1.42E+12,-0.05542464,0.22276224,0.16414073,0.282200435,0.269702339,-0.093219578,0.16556882,0.925615232
41:40.0,1.42E+12,-0.074609786,0.30056942,0.17053579,0.353540736,0.236554405,-0.094690447,0.16038879,0.899042759
41:40.0,1.42E+12,-0.28884566,-0.050095126,0.21530166,0.363725366,0.19473045,-0.10777908,0.151648828,0.86612179
41:40.1,1.42E+12,-0.34959927,-0.31868932,0.23981579,0.530371705,0.149623676,-0.128094173,0.140393452,0.833085738
41:40.1,1.42E+12,-0.4156819,-0.5446495,0.17799637,0.70789634,0.103578954,-0.150391751,0.12417121,0.80314113
41:40.1,1.42E+12,-0.6800129,-0.23448734,-0.011724833,0.719402063,0.056660234,-0.156594999,0.104175862,0.778761893
41:40.1,1.42E+12,-1.3131273,-0.1961165,-0.34853294,1.37267629,0.00014887,-0.15248082,0.081387997,0.771147478
41:40.1,1.42E+12,-1.6819117,-0.3400066,-0.88465554,1.930556106,-0.059155024,-0.143186607,0.051032599,0.776924357
41:40.1,1.42E+12,-1.415449,1.1372616,-0.9027754,2.027772976,-0.10843993,-0.097504277,0.021892253,0.784480217
41:40.2,1.42E+12,-1.5135075,0.8441528,-0.6874735,1.864381591,-0.157810101,-0.059517379,-0.001343279,0.791765043
41:40.3,1.42E+12,-1.6691213,0.33467653,-0.4487232,1.760490501,-0.206711294,-0.037454288,-0.017117864,0.804099164
41:40.3,1.42E+12,-1.2918105,0.48176372,-0.34107238,1.420282021,-0.241074296,-0.019206936,-0.024770665,0.820357162
41:40.3,1.42E+12,-0.9699238,0.23981579,-0.42207694,1.084625619,-0.273774574,-0.012023107,-0.029950695,0.828147314
41:40.3,1.42E+12,-0.9240924,0.22915728,-0.54038626,1.094749804,-0.308990262,-0.008740292,-0.038434865,0.833097955
41:40.3,1.42E+12,-0.6320494,0.5254635,-0.6896053,1.072918358,-0.33393115,0.00477468,-0.053079641,0.841865821
41:40.3,1.42E+12,-0.48069844,0.25686935,-0.7162516,0.900038448,-0.352007963,0.014900247,-0.06989875,0.849731399
41:40.3,1.42E+12,-0.5073447,-0.2611336,-0.6597614,0.872281208,-0.370468479,0.015028143,-0.087144198,0.856492962
41:40.3,1.42E+12,-0.5467816,-0.68214446,-0.5073447,1.010786737,-0.387500769,0.00415647,-0.103046679,0.867878314
41:40.3,1.42E+12,-0.48069844,-0.49029115,-0.29843837,0.74868008,-0.39896931,-0.009465093,-0.116348492,0.874380028
41:40.4,1.42E+12,-0.29950416,-0.08953201,-0.11298035,0.332390256,-0.4044691,-0.020485988,-0.125472168,0.869514648
41:40.4,1.42E+12,-0.067148946,0.25367194,0.031975243,0.264349863,-0.407218989,-0.023257194,-0.127070943,0.866523496
41:40.4,1.42E+12,0.25154036,0.4732368,0.13429682,0.552504532,-0.407517423,-0.021807641,-0.122573051,0.867779346
41:40.4,1.42E+12,0.6235219,0.5190687,0.2366184,0.845103628,-0.394897763,-0.019185648,-0.115986095,0.876702086
41:40.4,1.42E+12,1.0200181,0.44019577,0.38690326,1.176394225,-0.374966368,-0.025687329,-0.105796568,0.884722203
41:40.5,1.42E+12,1.3909339,0.5990075,0.55743927,1.613767529,-0.311846734,-0.045426871,-0.086994976,0.868926129
41:40.5,1.42E+12,1.7938251,1.0189524,0.73969936,2.191626708,-0.243674972,-0.011319669,-0.064825301,0.876899957
41:40.5,1.42E+12,2.121041,1.1372616,1.0136231,2.611438427,-0.197694208,0.022105383,-0.041270013,0.917402316
41:40.5,1.42E+12,2.1530166,0.45298585,1.219332,2.515441748,-0.173904436,0.019014422,-0.012001772,0.944412578
41:40.6,1.42E+12,1.7373352,-0.5851519,1.3610902,2.283265836,-0.171921952,0.014921559,0.014516579,0.956434118
41:40.6,1.42E+12,1.3941313,-1.3504323,1.2054759,2.284828577,-0.163437792,-0.010232499,0.03220969,0.981614593
41:40.6,1.42E+12,1.2086735,-2.0741444,0.7919261,2.527867396,-0.147108966,-0.059496084,0.044040623,1.020418709
41:40.6,1.42E+12,1.2140027,-2.0602882,0.45831537,2.43488049,-0.133785844,-0.092878504,0.050350462,1.055353379
41:40.6,1.42E+12,0.843087,-0.9443433,0.10765083,1.270499374,-0.127049672,-0.094221471,0.049178032,1.060235968
41:40.6,1.42E+12,0.7599509,0.019185146,-0.29950416,0.817065592,-0.11929028,-0.080983616,0.040821767,1.061538128
41:40.7,1.42E+12,0.8239019,0.5201345,-0.5446495,1.116242499,-0.10805622,-0.06113749,0.028010257,1.072892176
