time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:56.7,1.42171E+12,33.2,50.9,109.8,40.3,130.7,146,112.4,172.1,-1.366,-1.601,-1.552
41:56.7,1.42171E+12,33.2,47.5,86.1,48.4,117.9,134.7,99,125.1,-1.337,-1.503,-1.562
41:56.7,1.42171E+12,31.7,45.8,84.3,40.3,107.1,103.8,78.4,88.4,-1.347,-1.483,-1.562
41:56.8,1.42171E+12,39.5,40.7,78.9,34,93,86.2,71.1,71.6,-1.371,-1.464,-1.537
41:56.8,1.42171E+12,22.5,39.1,77.1,38.7,93,75.9,67.5,66.1,-1.351,-1.498,-1.552
41:56.8,1.42171E+12,31.7,42.4,71.8,37.1,84.3,69.1,67.5,77.2,-1.376,-1.488,-1.557
41:56.8,1.42171E+12,28.6,40.7,71.8,37.1,77.4,67.4,60.2,55.3,-1.347,-1.488,-1.527
41:56.8,1.42171E+12,28.6,39.1,54.4,37.1,74,55.7,60.2,55.3,-1.351,-1.522,-1.483
41:56.9,1.42171E+12,30.1,39.1,64.8,41.9,72.3,67.4,56.6,49.9,-1.327,-1.503,-1.562
41:56.9,1.42171E+12,21,39.1,64.8,37.1,70.6,57.3,53.1,53.5,-1.366,-1.527,-1.552
41:56.9,1.42171E+12,39.5,37.4,63.1,34,65.5,55.7,54.9,64.3,-1.371,-1.469,-1.547
41:57.0,1.42171E+12,28.6,32.4,61.3,38.7,74,50.7,53.1,49.9,-1.371,-1.503,-1.527
41:57.0,1.42171E+12,30.1,37.4,59.6,34,63.9,52.4,53.1,35.8,-1.381,-1.522,-1.522
41:57.0,1.42171E+12,27.1,32.4,61.3,35.5,63.9,50.7,53.1,48.1,-1.347,-1.493,-1.562
41:57.0,1.42171E+12,28.6,37.4,44.2,37.1,63.9,49.1,51.3,48.1,-1.361,-1.503,-1.562
41:57.1,1.42171E+12,28.6,40.7,32.5,38.7,62.2,57.3,54.9,42.8,-1.327,-1.503,-1.562
41:57.1,1.42171E+12,27.1,35.7,56.2,37.1,60.5,44.2,51.3,48.1,-1.361,-1.508,-1.552
41:57.1,1.42171E+12,37.9,35.7,54.4,29.2,50.6,47.4,51.3,46.3,-1.366,-1.474,-1.552
41:57.2,1.42171E+12,27.1,25.8,57.9,38.7,65.5,45.8,49.5,44.6,-1.361,-1.498,-1.552
41:57.2,1.42171E+12,28.6,34,54.4,32.4,58.9,45.8,58.4,57.1,-1.386,-1.488,-1.562
41:57.2,1.42171E+12,25.5,32.4,54.4,34,60.5,47.4,49.5,41,-1.351,-1.493,-1.522
41:57.2,1.42171E+12,28.6,35.7,52.7,37.1,77.4,57.3,54.9,44.6,-1.371,-1.503,-1.552
41:57.3,1.42171E+12,27.1,52.6,71.8,37.1,112.5,102,58.4,46.3,-1.366,-1.493,-1.552
41:57.3,1.42171E+12,24,39.1,96.9,35.5,170.5,149.7,67.5,46.3,-1.386,-1.483,-1.557
41:57.3,1.42171E+12,8.9,35.7,142.2,37.1,166.6,153.6,84,46.3,-1.376,-1.483,-1.547
41:57.3,1.42171E+12,47.3,124.6,150,58.2,180.3,147.9,93.4,46.3,-1.371,-1.498,-1.557
41:57.4,1.42171E+12,78.2,157.5,146.1,64.8,168.6,146,102.8,41,-1.366,-1.508,-1.586
41:57.4,1.42171E+12,71.6,139.9,148,61.5,188.3,147.9,100.9,34,-1.371,-1.498,-1.601
41:57.4,1.42171E+12,68.3,134.1,138.3,59.8,178.4,147.9,100.9,49.9,-1.366,-1.503,-1.557
41:57.5,1.42171E+12,84.8,130.3,146.1,59.8,174.4,146,97.1,48.1,-1.386,-1.493,-1.547
41:57.5,1.42171E+12,65,128.4,146.1,53.2,174.4,142.2,95.2,48.1,-1.361,-1.498,-1.552
41:57.5,1.42171E+12,66.6,126.5,144.1,51.6,166.6,142.2,84,49.9,-1.366,-1.488,-1.547
41:57.5,1.42171E+12,48.9,109.6,142.2,59.8,164.7,146,93.4,46.3,-1.371,-1.498,-1.557
41:57.5,1.42171E+12,53.7,96.7,140.2,48.4,182.3,142.2,89.6,49.9,-1.386,-1.464,-1.557
41:57.6,1.42171E+12,50.5,102.2,140.2,51.6,162.8,138.4,85.9,53.5,-1.371,-1.503,-1.537
41:57.6,1.42171E+12,50.5,94.9,134.4,41.9,160.8,136.6,84,42.8,-1.361,-1.503,-1.557
41:57.6,1.42171E+12,50.5,102.2,140.2,50,160.8,132.9,84,42.8,-1.391,-1.503,-1.547
41:57.7,1.42171E+12,53.7,104,136.4,50,157,134.7,80.3,41,-1.347,-1.474,-1.552
41:57.7,1.42171E+12,52.1,102.2,142.2,45.1,149.4,134.7,63.8,37.5,-1.371,-1.498,-1.547
41:57.7,1.42171E+12,47.3,94.9,136.4,59.8,158.9,132.9,82.1,42.8,-1.371,-1.503,-1.552
41:57.7,1.42171E+12,50.5,73.4,140.2,46.8,151.3,132.9,76.6,41,-1.347,-1.508,-1.566
41:57.8,1.42171E+12,50.5,109.6,134.4,46.8,151.3,132.9,76.6,48.1,-1.351,-1.483,-1.547
41:57.8,1.42171E+12,48.9,98.5,126.8,48.4,145.6,129.2,85.9,48.1,-1.342,-1.527,-1.562
41:57.8,1.42171E+12,48.9,102.2,128.7,53.2,147.5,123.6,84,41,-1.371,-1.503,-1.547
41:57.9,1.42171E+12,52.1,96.7,130.6,59.8,151.3,121.8,95.2,44.6,-1.322,-1.483,-1.557
41:57.9,1.42171E+12,47.3,80.5,121.1,45.1,149.4,131,112.4,48.1,-1.351,-1.386,-1.547
41:57.9,1.42171E+12,30.1,84.1,128.7,40.3,155.1,146,132,62.5,-1.366,-1.498,-1.557
41:57.9,1.42171E+12,34.8,73.4,126.8,51.6,155.1,155.5,148.1,75.3,-1.371,-1.474,-1.591
41:58.0,1.42171E+12,31.7,62.9,124.9,53.2,166.6,178.8,160.4,96,-1.356,-1.503,-1.522
41:58.0,1.42171E+12,28.6,66.4,130.6,50,162.8,176.8,175,103.6,-1.366,-1.498,-1.562
41:58.0,1.42171E+12,30.1,54.3,134.4,46.8,162.8,172.9,175,107.5,-1.41,-1.508,-1.552
41:58.1,1.42171E+12,33.2,54.3,132.5,43.5,160.8,178.8,177.1,121.2,-1.405,-1.498,-1.552
41:58.1,1.42171E+12,25.5,50.9,128.7,38.7,157,180.8,152.2,117.2,-1.366,-1.498,-1.552
41:58.1,1.42171E+12,21,50.9,124.9,34,153.2,182.8,170.8,115.3,-1.332,-1.503,-1.557
41:58.2,1.42171E+12,28.6,49.2,113.6,38.7,132.5,155.5,138,111.4,-1.371,-1.474,-1.576
41:58.2,1.42171E+12,34.8,47.5,98.8,38.7,121.5,136.6,128.1,84.6,-1.366,-1.498,-1.615
41:58.2,1.42171E+12,25.5,42.4,91.5,37.1,110.7,116.4,104.8,62.5,-1.351,-1.454,-1.552
41:58.2,1.42171E+12,27.1,42.4,89.7,37.1,105.3,98.5,78.4,44.6,-1.395,-1.503,-1.552
41:58.2,1.42171E+12,27.1,39.1,84.3,35.5,98.2,75.9,82.1,49.9,-1.342,-1.488,-1.562
41:58.3,1.42171E+12,22.5,35.7,78.9,26.1,91.2,77.6,74.8,41,-1.312,-1.444,-1.537
41:58.3,1.42171E+12,21,44.1,78.9,45.1,84.3,72.5,69.3,42.8,-1.356,-1.444,-1.566
41:58.3,1.42171E+12,25.5,37.4,75.4,34,80.8,69.1,67.5,42.8,-1.376,-1.474,-1.571
41:58.4,1.42171E+12,25.5,47.5,71.8,35.5,79.1,64,65.6,42.8,-1.356,-1.498,-1.522
41:58.4,1.42171E+12,24,35.7,73.6,34,77.4,62.3,63.8,48.1,-1.361,-1.493,-1.562
41:58.4,1.42171E+12,24,35.7,77.1,37.1,77.4,72.5,58.4,49.9,-1.371,-1.503,-1.547
41:58.5,1.42171E+12,25.5,34,68.3,35.5,70.6,55.7,63.8,37.5,-1.332,-1.483,-1.562
41:58.5,1.42171E+12,22.5,34,63.1,32.4,68.9,55.7,60.2,30.5,-1.376,-1.503,-1.562
41:58.5,1.42171E+12,21,35.7,64.8,43.5,63.9,54,54.9,35.8,-1.361,-1.488,-1.508
41:58.5,1.42171E+12,24,39.1,61.3,27.7,62.2,54,62,35.8,-1.361,-1.503,-1.576
41:58.6,1.42171E+12,24,47.5,59.6,34,63.9,50.7,53.1,35.8,-1.361,-1.498,-1.522
41:58.6,1.42171E+12,27.1,35.7,66.6,34,63.9,49.1,53.1,44.6,-1.371,-1.493,-1.571
41:58.6,1.42171E+12,24,47.5,75.4,34,68.9,60.7,54.9,39.3,-1.371,-1.498,-1.552
41:58.6,1.42171E+12,24,32.4,59.6,34,60.5,24.9,60.2,34,-1.337,-1.474,-1.562
41:58.6,1.42171E+12,10.4,34,57.9,29.2,63.9,47.4,54.9,32.3,-1.366,-1.503,-1.547
41:58.7,1.42171E+12,10.4,34,56.2,40.3,62.2,44.2,62,32.3,-1.366,-1.503,-1.566
41:58.7,1.42171E+12,22.5,30.7,64.8,32.4,87.7,62.3,62,25.4,-1.371,-1.532,-1.557
41:58.7,1.42171E+12,22.5,27.4,80.7,32.4,143.7,149.7,67.5,37.5,-1.366,-1.488,-1.542
41:58.7,1.42171E+12,22.5,32.4,142.2,32.4,204.4,174.9,89.6,41,-1.366,-1.498,-1.562
41:58.8,1.42171E+12,22.5,40.7,180.1,38.7,204.4,149.7,110.5,41,-1.391,-1.503,-1.562
41:58.8,1.42171E+12,55.3,132.2,174,74.8,196.3,140.3,126.1,42.8,-1.41,-1.493,-1.527
41:58.9,1.42171E+12,33.2,113.3,169.9,83.3,200.4,157.4,140,48.1,-1.386,-1.508,-1.552
41:58.9,1.42171E+12,37.9,93.1,167.9,83.3,200.4,157.4,146.1,51.7,-1.366,-1.503,-1.552
41:58.9,1.42171E+12,33.2,82.3,163.9,73.1,188.3,170.9,150.1,71.6,-1.361,-1.503,-1.566
41:58.9,1.42171E+12,34.8,82.3,161.9,76.5,192.3,159.3,138,55.3,-1.356,-1.493,-1.581
41:58.9,1.42171E+12,34.8,80.5,169.9,73.1,190.3,155.5,132,53.5,-1.371,-1.493,-1.596
41:59.0,1.42171E+12,28.6,62.9,157.9,69.8,188.3,140.3,130.1,53.5,-1.376,-1.498,-1.557
41:59.0,1.42171E+12,25.5,54.3,153.9,63.1,188.3,157.4,126.1,51.7,-1.366,-1.508,-1.562
41:59.0,1.42171E+12,11.9,50.9,153.9,56.5,182.3,151.6,122.2,48.1,-1.342,-1.522,-1.557
41:59.1,1.42171E+12,24,45.8,140.2,53.2,172.5,142.2,122.2,46.3,-1.366,-1.503,-1.552
41:59.1,1.42171E+12,24,50.9,142.2,41.9,174.4,151.6,126.1,49.9,-1.371,-1.498,-1.547
41:59.1,1.42171E+12,21,42.4,134.4,48.4,172.5,146,116.3,57.1,-1.361,-1.498,-1.542
41:59.1,1.42171E+12,22.5,45.8,146.1,50,164.7,142.2,112.4,42.8,-1.405,-1.498,-1.601
41:59.2,1.42171E+12,22.5,40.7,128.7,50,166.6,142.2,106.7,49.9,-1.371,-1.498,-1.557
41:59.2,1.42171E+12,22.5,40.7,138.3,45.1,157,132.9,114.4,44.6,-1.366,-1.508,-1.552
41:59.2,1.42171E+12,11.9,54.3,132.5,61.5,157,132.9,114.4,35.8,-1.327,-1.508,-1.557
41:59.3,1.42171E+12,21,50.9,123,53.2,149.4,134.7,130.1,49.9,-1.366,-1.503,-1.557
41:59.3,1.42171E+12,21,44.1,123,59.8,158.9,140.3,146.1,66.1,-1.351,-1.503,-1.542
41:59.3,1.42171E+12,21,35.7,113.6,56.5,157,134.7,164.5,79,-1.356,-1.488,-1.581
41:59.3,1.42171E+12,21,47.5,130.6,54.9,157,153.6,175,99.8,-1.371,-1.498,-1.562
41:59.4,1.42171E+12,19.4,39.1,119.2,48.4,157,147.9,185.6,117.2,-1.371,-1.498,-1.557
41:59.4,1.42171E+12,19.4,34,136.4,45.1,153.2,172.9,185.6,125.1,-1.386,-1.498,-1.557
41:59.4,1.42171E+12,28.6,27.4,124.9,43.5,160.8,161.2,181.3,131.1,-1.386,-1.508,-1.552
41:59.5,1.42171E+12,25.5,32.4,123,40.3,147.5,155.5,170.8,127.1,-1.366,-1.508,-1.601
41:59.5,1.42171E+12,19.4,37.4,121.1,34,134.4,159.3,162.5,137.1,-1.366,-1.508,-1.542
41:59.5,1.42171E+12,11.9,34,106.1,40.3,127,140.3,140,113.3,-1.361,-1.488,-1.562
41:59.5,1.42171E+12,19.4,44.1,96.9,38.7,112.5,120,120.2,101.7,-1.381,-1.498,-1.562
41:59.6,1.42171E+12,21,32.4,80.7,38.7,112.5,105.6,99,64.3,-1.376,-1.498,-1.562
41:59.6,1.42171E+12,19.4,29.1,82.5,35.5,96.5,98.5,89.6,55.3,-1.386,-1.503,-1.552
41:59.6,1.42171E+12,22.5,22.5,80.7,35.5,93,81,76.6,58.9,-1.366,-1.498,-1.557
41:59.6,1.42171E+12,25.5,30.7,78.9,34,87.7,72.5,74.8,41,-1.361,-1.562,-1.527
41:59.6,1.42171E+12,19.4,27.4,75.4,34,82.6,67.4,74.8,49.9,-1.366,-1.498,-1.552
41:59.7,1.42171E+12,11.9,22.5,71.8,35.5,79.1,57.3,72.9,37.5,-1.361,-1.498,-1.601
41:59.7,1.42171E+12,17.9,29.1,80.7,37.1,77.4,59,65.6,39.3,-1.405,-1.503,-1.601
41:59.8,1.42171E+12,22.5,25.8,66.6,35.5,74,55.7,65.6,39.3,-1.351,-1.478,-1.552
41:59.8,1.42171E+12,19.4,27.4,80.7,38.7,68.9,62.3,63.8,41,-1.376,-1.508,-1.562
41:59.8,1.42171E+12,14.9,25.8,64.8,35.5,74,54,62,48.1,-1.356,-1.498,-1.557
41:59.8,1.42171E+12,14.9,29.1,64.8,34,63.9,49.1,49.5,37.5,-1.366,-1.503,-1.591
41:59.8,1.42171E+12,16.4,25.8,61.3,34,67.2,52.4,63.8,42.8,-1.366,-1.503,-1.552
41:59.9,1.42171E+12,21,27.4,61.3,34,67.2,50.7,58.4,35.8,-1.361,-1.474,-1.508
41:59.9,1.42171E+12,17.9,32.4,59.6,35.5,65.5,50.7,60.2,35.8,-1.307,-1.508,-1.562
41:59.9,1.42171E+12,11.9,24.1,59.6,34,68.9,49.1,56.6,34,-1.371,-1.483,-1.547
42:00.0,1.42171E+12,16.4,37.4,59.6,34,62.2,54,54.9,37.5,-1.317,-1.488,-1.562
42:00.0,1.42171E+12,17.9,24.1,61.3,35.5,63.9,49.1,56.6,32.3,-1.371,-1.503,-1.552
42:00.0,1.42171E+12,22.5,24.1,59.6,34,63.9,42.5,46,34,-1.366,-1.503,-1.601
42:00.0,1.42171E+12,17.9,25.8,71.8,29.2,105.3,69.1,39,34,-1.366,-1.488,-1.557
42:00.1,1.42171E+12,16.4,24.1,96.9,32.4,172.5,125.5,69.3,34,-1.361,-1.493,-1.596
42:00.1,1.42171E+12,22.5,9.6,146.1,34,196.3,165.1,108.6,48.1,-1.366,-1.493,-1.566
42:00.1,1.42171E+12,21,40.7,161.9,58.2,188.3,165.1,128.1,51.7,-1.361,-1.459,-1.552
42:00.1,1.42171E+12,39.5,105.9,169.9,85,190.3,163.2,144.1,62.5,-1.332,-1.503,-1.562
42:00.2,1.42171E+12,30.1,77,161.9,78.2,204.4,167,150.1,68,-1.381,-1.498,-1.547
42:00.2,1.42171E+12,30.1,61.2,161.9,71.4,214.7,170.9,154.2,73.5,-1.361,-1.576,-1.522
42:00.2,1.42171E+12,24,52.6,155.9,64.8,208.5,169,144.1,77.2,-1.361,-1.488,-1.557
42:00.3,1.42171E+12,21,49.2,153.9,68.1,202.4,167,150.1,75.3,-1.371,-1.493,-1.606
42:00.3,1.42171E+12,21,52.6,155.9,59.8,206.5,163.2,150.1,75.3,-1.366,-1.503,-1.566
42:00.3,1.42171E+12,22.5,37.4,148,51.6,198.3,155.5,144.1,73.5,-1.366,-1.498,-1.566
42:00.3,1.42171E+12,19.4,39.1,138.3,46.8,190.3,163.2,144.1,77.2,-1.332,-1.508,-1.562
42:00.4,1.42171E+12,25.5,37.4,130.6,41.9,186.3,170.9,136,73.5,-1.371,-1.503,-1.547
42:00.4,1.42171E+12,21,35.7,126.8,34,182.3,155.5,128.1,71.6,-1.371,-1.503,-1.552
42:00.4,1.42171E+12,14.9,34,119.2,38.7,182.3,153.6,112.4,64.3,-1.371,-1.444,-1.562
42:00.5,1.42171E+12,19.4,30.7,117.3,41.9,180.3,147.9,114.4,62.5,-1.356,-1.498,-1.571
42:00.5,1.42171E+12,17.9,40.7,117.3,34,182.3,149.7,124.1,64.3,-1.342,-1.498,-1.606
42:00.5,1.42171E+12,17.9,30.7,115.4,40.3,174.4,157.4,130.1,71.6,-1.366,-1.474,-1.566
42:00.5,1.42171E+12,14.9,27.4,115.4,38.7,178.4,159.3,136,92.2,-1.43,-1.483,-1.557
42:00.5,1.42171E+12,24,29.1,115.4,37.1,178.4,172.9,140,123.1,-1.381,-1.469,-1.557
42:00.6,1.42171E+12,21,29.1,113.6,23,178.4,184.8,136,135.1,-1.366,-1.498,-1.557
42:00.6,1.42171E+12,17.9,29.1,115.4,32.4,176.4,184.8,128.1,155.4,-1.371,-1.498,-1.552
42:00.6,1.42171E+12,17.9,32.4,121.1,38.7,184.3,184.8,130.1,167.9,-1.361,-1.488,-1.566
42:00.7,1.42171E+12,19.4,19.2,121.1,37.1,178.4,510.3,490,564.2,-1.361,-1.542,-1.606
42:00.7,1.42171E+12,17.9,27.4,121.1,38.7,178.4,194.8,126.1,170,-1.371,-1.498,-1.557
42:00.7,1.42171E+12,10.4,32.4,109.8,46.8,158.9,170.9,120.2,170,-1.42,-1.498,-1.557
42:00.7,1.42171E+12,8.9,35.7,104.3,37.1,143.7,157.4,110.5,155.4,-1.4,-1.469,-1.547
42:00.8,1.42171E+12,17.9,27.4,93.3,26.1,127,140.3,114.4,117.2,-1.361,-1.493,-1.557
42:00.8,1.42171E+12,16.4,27.4,84.3,40.3,116.1,110.9,82.1,82.8,-1.371,-1.498,-1.557
42:00.8,1.42171E+12,21,25.8,80.7,35.5,112.5,96.7,65.6,71.6,-1.351,-1.498,-1.576
42:00.8,1.42171E+12,16.4,27.4,73.6,34,100,84.5,69.3,68,-1.361,-1.532,-1.606
42:00.9,1.42171E+12,16.4,16,75.4,38.7,96.5,89.7,65.6,62.5,-1.366,-1.498,-1.557
42:00.9,1.42171E+12,10.4,24.1,52.7,40.3,86,74.2,65.6,62.5,-1.405,-1.498,-1.552
42:00.9,1.42171E+12,16.4,24.1,71.8,32.4,84.3,70.8,62,58.9,-1.347,-1.478,-1.552
42:01.0,1.42171E+12,16.4,24.1,70.1,26.1,80.8,69.1,67.5,64.3,-1.351,-1.488,-1.601
42:01.0,1.42171E+12,16.4,27.4,68.3,40.3,80.8,67.4,54.9,48.1,-1.386,-1.483,-1.557
42:01.0,1.42171E+12,22.5,22.5,68.3,34,77.4,64,54.9,51.7,-1.361,-1.513,-1.562
42:01.0,1.42171E+12,16.4,20.9,66.6,34,70.6,55.7,60.2,30.5,-1.356,-1.498,-1.532
42:01.1,1.42171E+12,16.4,14.4,64.8,32.4,79.1,60.7,62,55.3,-1.361,-1.503,-1.557
42:01.1,1.42171E+12,10.4,24.1,64.8,34,79.1,57.3,56.6,51.7,-1.391,-1.498,-1.557
42:01.1,1.42171E+12,17.9,24.1,63.1,40.3,75.7,59,56.6,51.7,-1.322,-1.478,-1.547
42:01.1,1.42171E+12,14.9,20.9,64.8,26.1,75.7,64,60.2,53.5,-1.371,-1.493,-1.547
42:01.2,1.42171E+12,16.4,24.1,71.8,40.3,72.3,60.7,69.3,55.3,-1.356,-1.483,-1.571
42:01.2,1.42171E+12,22.5,42.4,95.1,38.7,87.7,64,51.3,53.5,-1.356,-1.488,-1.532
42:01.2,1.42171E+12,65,96.7,93.3,34,89.5,55.7,58.4,51.7,-1.361,-1.498,-1.527
42:01.3,1.42171E+12,117.4,181.7,89.7,34,94.7,70.8,60.2,62.5,-1.366,-1.503,-1.557
42:01.3,1.42171E+12,133.4,183.7,64.8,34,93,64,63.8,51.7,-1.381,-1.493,-1.557
42:01.3,1.42171E+12,153.5,179.6,93.3,34,98.2,70.8,69.3,48.1,-1.327,-1.483,-1.547
42:01.3,1.42171E+12,144.3,181.7,86.1,32.4,103.5,82.8,78.4,51.7,-1.366,-1.488,-1.566
42:01.4,1.42171E+12,153.5,185.8,80.7,32.4,105.3,84.5,84,48.1,-1.381,-1.483,-1.562
42:01.4,1.42171E+12,162.8,200.3,93.3,40.3,103.5,88,84,55.3,-1.361,-1.469,-1.532
42:01.4,1.42171E+12,155.3,200.3,91.5,54.9,107.1,89.7,85.9,55.3,-1.361,-1.493,-1.522
42:01.4,1.42171E+12,153.5,183.7,100.6,43.5,125.2,93.2,87.7,53.5,-1.361,-1.498,-1.527
42:01.5,1.42171E+12,146.1,181.7,100.6,37.1,112.5,91.4,87.7,58.9,-1.371,-1.503,-1.552
42:01.5,1.42171E+12,142.5,183.7,100.6,46.8,117.9,102,91.5,55.3,-1.337,-1.493,-1.552
42:01.5,1.42171E+12,135.2,173.5,98.8,50,119.7,107.4,95.2,58.9,-1.366,-1.503,-1.552
42:01.5,1.42171E+12,128.1,157.5,93.3,32.4,127,112.7,99,57.1,-1.391,-1.483,-1.557
42:01.6,1.42171E+12,124.5,159.5,102.4,51.6,128.8,116.4,97.1,68,-1.351,-1.488,-1.527
42:01.6,1.42171E+12,112.2,141.8,104.3,51.6,132.5,123.6,106.7,68,-1.415,-1.503,-1.557
42:01.6,1.42171E+12,101.8,136,108,53.2,112.5,129.2,114.4,77.2,-1.376,-1.498,-1.557
42:01.7,1.42171E+12,91.6,128.4,108,51.6,151.3,134.7,120.2,84.6,-1.342,-1.493,-1.537
42:01.7,1.42171E+12,81.5,118.9,104.3,53.2,141.8,134.7,138,86.5,-1.342,-1.493,-1.547
42:01.7,1.42171E+12,73.2,109.6,106.1,56.5,140,142.2,134,94.1,-1.361,-1.498,-1.557
42:01.7,1.42171E+12,69.9,104,106.1,51.6,143.7,147.9,146.1,103.6,-1.366,-1.518,-1.562
42:01.8,1.42171E+12,50.5,89.5,102.4,51.6,143.7,155.5,144.1,117.2,-1.351,-1.522,-1.596
42:01.8,1.42171E+12,55.3,68.2,100.6,45.1,136.2,163.2,156.3,127.1,-1.361,-1.498,-1.547
42:01.8,1.42171E+12,52.1,62.9,109.8,43.5,136.2,169,152.2,133.1,-1.361,-1.498,-1.557
42:01.9,1.42171E+12,45.8,64.7,98.8,51.6,136.2,163.2,150.1,135.1,-1.342,-1.498,-1.552
42:01.9,1.42171E+12,47.3,57.7,106.1,38.7,138.1,163.2,144.1,135.1,-1.298,-1.488,-1.547
42:01.9,1.42171E+12,39.5,59.5,102.4,34,127,157.4,132,121.2,-1.361,-1.498,-1.557
42:01.9,1.42171E+12,47.3,66.4,91.5,40.3,121.5,149.7,112.4,111.4,-1.361,-1.508,-1.562
42:01.9,1.42171E+12,34.8,56,86.1,37.1,110.7,132.9,87.7,88.4,-1.351,-1.522,-1.591
42:02.0,1.42171E+12,44.2,40.7,80.7,32.4,100,116.4,87.7,69.8,-1.371,-1.498,-1.483
42:02.0,1.42171E+12,47.3,49.2,77.1,35.5,105.3,100.2,76.6,55.3,-1.4,-1.498,-1.557
42:02.1,1.42171E+12,39.5,49.2,70.1,35.5,65.5,86.2,76.6,58.9,-1.337,-1.503,-1.557
42:02.1,1.42171E+12,47.3,44.1,73.6,34,84.3,81,65.6,62.5,-1.293,-1.478,-1.552
42:02.1,1.42171E+12,36.4,47.5,66.6,37.1,77.4,75.9,71.1,48.1,-1.366,-1.503,-1.557
42:02.1,1.42171E+12,39.5,45.8,63.1,35.5,74,74.2,56.6,53.5,-1.361,-1.542,-1.562
42:02.1,1.42171E+12,37.9,42.4,59.6,45.1,74,77.6,67.5,51.7,-1.361,-1.478,-1.542
42:02.2,1.42171E+12,45.8,47.5,57.9,34,63.9,74.2,63.8,48.1,-1.361,-1.498,-1.552
42:02.2,1.42171E+12,39.5,42.4,57.9,34,77.4,67.4,62,57.1,-1.366,-1.498,-1.552
42:02.2,1.42171E+12,39.5,44.1,63.1,30.8,65.5,62.3,63.8,57.1,-1.342,-1.493,-1.557
42:02.2,1.42171E+12,39.5,39.1,57.9,32.4,67.2,65.7,65.6,48.1,-1.361,-1.488,-1.552
42:02.3,1.42171E+12,33.2,44.1,57.9,38.7,67.2,64,60.2,46.3,-1.332,-1.483,-1.566
42:02.3,1.42171E+12,37.9,42.4,56.2,30.8,67.2,70.8,69.3,39.3,-1.327,-1.503,-1.562
42:02.3,1.42171E+12,39.5,42.4,54.4,32.4,67.2,62.3,65.6,46.3,-1.361,-1.469,-1.552
42:02.4,1.42171E+12,37.9,29.1,56.2,32.4,65.5,62.3,60.2,48.1,-1.361,-1.483,-1.542
42:02.4,1.42171E+12,36.4,42.4,57.9,32.4,68.9,59,54.9,49.9,-1.366,-1.498,-1.552
42:02.4,1.42171E+12,56.9,85.9,64.8,32.4,65.5,60.7,62,42.8,-1.391,-1.508,-1.591
42:02.4,1.42171E+12,128.1,171.5,73.6,30.8,84.3,75.9,63.8,37.5,-1.288,-1.474,-1.562
42:02.5,1.42171E+12,140.7,185.8,78.9,45.1,93,72.5,67.5,44.6,-1.361,-1.498,-1.562
42:02.5,1.42171E+12,149.8,189.9,78.9,29.2,100,75.9,76.6,39.3,-1.347,-1.503,-1.557
42:02.5,1.42171E+12,153.5,192,91.5,53.2,108.9,77.6,80.3,46.3,-1.356,-1.488,-1.562
42:02.6,1.42171E+12,159.1,183.7,98.8,40.3,116.1,84.5,74.8,44.6,-1.371,-1.503,-1.562
42:02.6,1.42171E+12,160.9,183.7,102.4,40.3,121.5,82.8,82.1,42.8,-1.366,-1.493,-1.527
42:02.6,1.42171E+12,160.9,189.9,102.4,38.7,107.1,84.5,76.6,46.3,-1.332,-1.508,-1.522
42:02.6,1.42171E+12,155.3,187.8,96.9,34,114.3,60.7,84,42.8,-1.361,-1.498,-1.552
42:02.7,1.42171E+12,155.3,183.7,95.1,38.7,117.9,88,72.9,41,-1.332,-1.493,-1.552
42:02.7,1.42171E+12,149.8,175.5,109.8,46.8,110.7,86.2,63.8,39.3,-1.361,-1.508,-1.586
42:02.7,1.42171E+12,148,175.5,98.8,38.7,110.7,84.5,80.3,42.8,-1.356,-1.557,-1.566
42:02.7,1.42171E+12,144.3,163.5,98.8,46.8,110.7,82.8,72.9,39.3,-1.361,-1.503,-1.562
42:02.8,1.42171E+12,142.5,181.7,96.9,43.5,103.5,82.8,74.8,39.3,-1.381,-1.464,-1.557
42:02.8,1.42171E+12,140.7,169.5,95.1,43.5,98.2,82.8,78.4,42.8,-1.332,-1.508,-1.562
42:02.8,1.42171E+12,140.7,169.5,87.9,37.1,101.8,86.2,78.4,37.5,-1.356,-1.498,-1.547
42:02.9,1.42171E+12,131.6,167.5,102.4,43.5,105.3,89.7,82.1,41,-1.307,-1.518,-1.547
42:02.9,1.42171E+12,126.3,161.5,93.3,40.3,103.5,96.7,78.4,37.5,-1.361,-1.527,-1.576
42:02.9,1.42171E+12,126.3,159.5,95.1,43.5,114.3,86.2,76.6,37.5,-1.361,-1.503,-1.566
42:02.9,1.42171E+12,129.8,161.5,93.3,48.4,105.3,88,80.3,37.5,-1.361,-1.503,-1.562
42:03.0,1.42171E+12,117.4,163.5,93.3,45.1,107.1,93.2,84,30.5,-1.366,-1.493,-1.557
42:03.0,1.42171E+12,101.8,143.8,93.3,43.5,105.3,103.8,91.5,44.6,-1.347,-1.503,-1.552
42:03.0,1.42171E+12,95,132.2,89.7,38.7,116.1,107.4,82.1,41,-1.376,-1.493,-1.552
42:03.1,1.42171E+12,86.5,126.5,80.7,50,130.7,123.6,112.4,48.1,-1.361,-1.493,-1.557
