time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
00:41.4,1.42E+12,6.0137444,2.2848487,-7.0904555,9.573934118,5.811682556,3.141151946,-6.957295238,9.625308684
00:41.4,1.42E+12,5.9775195,2.1037252,-6.9528913,9.407395842,5.814915826,3.112052458,-6.971123476,9.628313793
00:41.4,1.42E+12,5.7357726,2.097588,-6.9557357,9.256415174,5.808790566,3.084048692,-6.97826663,9.621315196
00:41.4,1.42E+12,5.667814,2.3336473,-7.259753,9.50126512,5.798081838,3.060364944,-6.98113765,9.609850243
00:41.5,1.42E+12,5.5390816,2.1344116,-7.791298,9.79497128,5.78199629,3.030020048,-6.987930522,9.596847825
00:41.5,1.42E+12,5.360353,2.2263203,-8.1899185,10.03815976,5.760533916,3.001210954,-6.998699112,9.584650854
00:41.5,1.42E+12,5.1424065,2.2119503,-7.9933777,9.758645182,5.739433796,2.971375,-7.004285498,9.568511317
00:41.5,1.42E+12,5.0246015,2.3733146,-7.7534266,9.53912294,5.722405206,2.944910032,-7.00948269,9.554994129
00:41.5,1.42E+12,5.042564,2.515968,-7.6077795,9.467621433,5.715564436,2.924890662,-7.018098774,9.551606566
00:41.6,1.42E+12,5.1317782,2.3617887,-7.3539076,9.27324918,5.715869792,2.904694662,-7.023493558,9.549741113
00:41.6,1.42E+12,5.3606524,2.4123833,-7.1004844,9.218083643,5.725237314,2.887249936,-7.029256574,9.553957309
00:41.6,1.42E+12,5.518724,2.3317013,-7.206913,9.37191232,5.7331798,2.865973182,-7.035411774,9.556615924
00:41.6,1.42E+12,5.784122,2.2302122,-7.3087015,9.583685689,5.740343906,2.842750474,-7.043932052,9.560339432
00:41.6,1.42E+12,5.75613,1.9907103,-7.3024144,9.509007106,5.742795806,2.810779954,-7.05075186,9.557562835
00:41.7,1.42E+12,5.757028,2.0001407,-7.2000275,9.433150598,5.737616566,2.774684016,-7.054880278,9.54664607
00:41.7,1.42E+12,5.7516394,1.9573298,-7.3202276,9.513055653,5.728937614,2.738408452,-7.07065747,9.541826163
00:41.7,1.42E+12,5.635481,1.9883152,-7.3404355,9.465412657,5.724668494,2.709773,-7.0940658,9.54785736
00:41.7,1.42E+12,5.7968454,1.9127225,-7.632478,9.773261706,5.724060754,2.680652558,-7.125045372,9.56186842
00:41.7,1.42E+12,5.867199,1.9752923,-7.542066,9.757487552,5.72392004,2.654022936,-7.148079466,9.571246159
00:41.8,1.42E+12,5.7185583,1.977388,-7.377558,9.541505876,5.722686606,2.63311741,-7.16588044,9.578081347
00:41.8,1.42E+12,5.483846,2.1174967,-7.281458,9.358204413,5.710343272,2.613226772,-7.17754418,9.573648032
00:41.8,1.42E+12,5.3669395,1.9763402,-7.414531,9.3640392,5.69128491,2.582863912,-7.18090918,9.556321288
00:41.8,1.42E+12,5.36185,2.0733385,-7.202123,9.21513666,5.67980079,2.555180482,-7.17036211,9.533804348
00:41.8,1.42E+12,5.3922367,2.131268,-7.080426,9.151554636,5.67437607,2.531930832,-7.15381851,9.511453895
00:41.9,1.42E+12,5.3941827,2.2339544,-7.074139,9.172306245,5.68123481,2.504474924,-7.14373547,9.498987569
00:41.9,1.42E+12,5.689668,2.189946,-7.0754867,9.339737549,5.70371805,2.474121044,-7.136239064,9.495942899
00:41.9,1.42E+12,5.894293,2.255809,-7.3248677,9.66876678,5.72563547,2.446722024,-7.140945278,9.503379742
00:41.9,1.42E+12,5.7707996,2.0369642,-7.4516544,9.642536205,5.735050896,2.416155588,-7.154531026,9.510040758
00:41.9,1.42E+12,5.819149,2.3790028,-7.5360785,9.814001659,5.740754036,2.397240924,-7.177978264,9.525019025
00:42.0,1.42E+12,5.7068825,2.5809329,-7.685767,9.914672808,5.737541718,2.377993946,-7.209176384,9.53945541
00:42.0,1.42E+12,5.4175344,2.504442,-7.4342904,9.533655252,5.724572692,2.357399774,-7.227974292,9.538855339
00:42.1,1.42E+12,5.120851,2.590513,-7.1171,9.142591809,5.712334142,2.341975846,-7.230519006,9.528809231
00:42.1,1.42E+12,5.050797,2.863246,-6.925947,9.037558843,5.699981828,2.333335814,-7.219741414,9.510851379
00:42.1,1.42E+12,5.041666,3.1410682,-7.104077,9.260270812,5.691775898,2.33276101,-7.207652554,9.49686557
00:42.1,1.42E+12,5.216502,3.318599,-7.127728,9.43554444,5.693093158,2.338440202,-7.201754822,9.49496342
00:42.1,1.42E+12,5.380561,3.3805702,-7.2123017,9.61228315,5.701544584,2.344700186,-7.20066808,9.500880671
00:42.1,1.42E+12,5.3552637,3.6356397,-7.079079,9.592188739,5.70228105,2.356546552,-7.201009368,9.505727479
00:42.1,1.42E+12,5.3780165,3.629652,-7.0774326,9.601431525,5.698146654,2.373910444,-7.201668,9.509671107
00:42.1,1.42E+12,5.375172,3.5786083,-7.063811,9.570597538,5.684228594,2.392504776,-7.207448986,9.51158691
00:42.2,1.42E+12,5.517676,3.454666,-7.2652917,9.755200106,5.660664602,2.410865594,-7.21722666,9.509522027
00:42.2,1.42E+12,5.7507415,3.4881964,-7.115154,9.791014164,5.642246912,2.433088386,-7.231971,9.514723243
00:42.2,1.42E+12,5.7664585,3.201243,-6.857839,9.514723124,5.621341382,2.44935356,-7.24711052,9.515996297
00:42.2,1.42E+12,5.991291,3.3331187,-6.7105455,9.593574361,5.61002491,2.468555626,-7.25499613,9.519695355
00:42.2,1.42E+12,6.1715164,3.4564621,-6.5979795,9.673059413,5.607249678,2.496137264,-7.25964546,9.529140378
00:42.3,1.42E+12,6.404881,3.2459998,-6.7211733,9.835303038,5.610932024,2.516785324,-7.261866846,9.538986719
00:42.3,1.42E+12,6.207591,3.2422576,-6.811286,9.769341705,5.613599468,2.534499486,-7.25744504,9.542640639
00:42.3,1.42E+12,5.880222,3.2876134,-6.8175726,9.58460791,5.611096676,2.554500894,-7.244688558,9.537477357
00:42.3,1.42E+12,5.53504,3.4073644,-6.968609,9.529339502,5.601818976,2.575484262,-7.239275818,9.534203504
00:42.3,1.42E+12,5.1922526,3.6390824,-7.2658906,9.64342128,5.585260408,2.60211089,-7.24005719,9.533376034
00:42.7,1.42E+12,4.969516,3.6678228,-7.4913216,9.709217923,5.563708228,2.62921952,-7.243416202,9.532064472
00:42.7,1.42E+12,4.9573913,3.7161722,-7.4865317,9.717706582,5.542581166,2.65784599,-7.251337726,9.534939922
00:42.7,1.42E+12,5.157076,3.6880307,-7.332951,9.693769839,5.526172296,2.6895321,-7.25893892,9.540667402
00:42.7,1.42E+12,5.3184404,3.7034485,-6.8957105,9.46320043,5.517825652,2.72164931,-7.257738416,9.544803107
00:42.7,1.42E+12,5.5582414,3.7986507,-6.5249314,9.375421291,5.5156342,2.750949378,-7.243041984,9.54228623
00:42.7,1.42E+12,6.0320063,3.5214272,-6.3333297,9.428500126,5.525492694,2.77868969,-7.213882618,9.534956807
00:42.7,1.42E+12,5.7827744,3.4328115,-6.475534,9.335802865,5.533941122,2.802819514,-7.179594928,9.520909669
00:42.7,1.42E+12,5.4751644,3.147804,-6.947802,9.38925172,5.54059628,2.821536588,-7.158683414,9.5135218
00:42.7,1.42E+12,5.5937176,3.0946646,-7.577093,9.913574729,5.551978602,2.835963588,-7.155156742,9.521010836
00:42.7,1.42E+12,5.6944585,2.898273,-7.969877,10.21497838,5.565016492,2.843609688,-7.162398692,9.535957975
00:42.7,1.42E+12,5.5928197,2.8720775,-7.786957,10.00825463,5.574237322,2.853815464,-7.17105968,9.550658084
00:42.7,1.42E+12,5.7877145,3.324437,-7.389833,9.957868862,5.582778564,2.872056538,-7.176846652,9.565453788
00:42.7,1.42E+12,5.8938437,3.304079,-6.8952613,9.653960845,5.590280958,2.891504092,-7.170613618,9.571094759
00:42.7,1.42E+12,5.0623226,2.9852421,-6.4979873,8.761427935,5.57584497,2.90660469,-7.154399334,9.554649603
00:42.7,1.42E+12,5.022356,2.91414,-6.7532067,8.90629398,5.56116949,2.925073284,-7.14341518,9.542595341
00:42.8,1.42E+12,4.874164,3.1528935,-7.115154,9.182789803,5.54351221,2.94812834,-7.14171771,9.537588125
00:42.8,1.42E+12,5.0868716,3.1837294,-7.4440203,9.561685719,5.530216854,2.972656332,-7.144193564,9.538560726
00:42.8,1.42E+12,5.437892,3.480712,-7.5612264,9.942744596,5.526265074,3.002504268,-7.148609382,9.548107365
00:42.8,1.42E+12,5.09735,3.241659,-7.979307,10.00803029,5.512275166,3.029082998,-7.155545962,9.552802737
00:42.8,1.42E+12,4.7909374,3.2004945,-8.340655,10.13719745,5.490749934,3.053587042,-7.171517742,9.560396935
00:42.8,1.42E+12,4.7853985,3.3973353,-8.783734,10.56389648,5.472086738,3.081985988,-7.199641262,9.580844747
00:42.9,1.42E+12,4.733157,3.047363,-8.193362,9.940843893,5.457072958,3.100583314,-7.217879342,9.592497536
00:42.9,1.42E+12,4.8749127,3.033442,-7.0368667,9.082072294,5.447232422,3.12172535,-7.210326056,9.586858198
00:42.9,1.42E+12,5.4033136,3.3015344,-6.224955,8.879526564,5.448061694,3.146289268,-7.190782696,9.580145996
00:42.9,1.42E+12,5.867199,3.2216005,-5.8425007,8.884680541,5.45756094,3.168095918,-7.16602419,9.574808514
00:42.9,1.42E+12,5.828879,2.9798534,-6.0595493,8.920397659,5.466254866,3.183013898,-7.145732396,9.569770343
00:43.0,1.42E+12,5.793103,3.0364356,-6.6671357,9.339736718,5.468323566,3.19994369,-7.137565376,9.569770326
00:43.0,1.42E+12,5.5631814,3.0485604,-7.549251,9.860725048,5.461701334,3.215798718,-7.142053042,9.573609492
00:43.0,1.42E+12,5.305567,3.2886612,-8.224048,10.32469366,5.452396682,3.240832658,-7.157500914,9.587252641
00:43.0,1.42E+12,4.9928675,3.4022748,-8.465496,10.40042414,5.435871052,3.261298098,-7.176089264,9.59898109
00:43.0,1.42E+12,4.590953,3.4548156,-8.004455,9.853116265,5.413552462,3.278775752,-7.182463024,9.597749959
00:43.1,1.42E+12,4.3695636,3.6485128,-7.307803,9.263299433,5.392593046,3.301657168,-7.179933276,9.592342843
00:43.1,1.42E+12,4.2156835,3.488795,-7.149283,9.003106427,5.374489696,3.319622808,-7.180576936,9.589553135
00:43.1,1.42E+12,4.2150846,3.2144156,-7.428602,9.125981235,5.357775448,3.3266462,-7.190630036,9.591321583
00:43.1,1.42E+12,4.045038,2.9183314,-7.9126954,9.353594981,5.337842888,3.322191464,-7.206802404,9.593188067
00:43.1,1.42E+12,4.164939,2.9892838,-8.312215,9.76603567,5.316811628,3.31560516,-7.230492144,9.599797891
00:43.2,1.42E+12,4.4090815,2.9105475,-8.410859,9.93246372,5.297382038,3.306204706,-7.25446329,9.606201503
00:43.2,1.42E+12,4.7042675,2.949766,-8.075108,9.799929662,5.284362114,3.292487232,-7.27438387,9.610356321
00:43.2,1.42E+12,5.0778904,2.9094996,-7.510931,9.52177732,5.278359592,3.278084184,-7.283053838,9.608763237
00:43.2,1.42E+12,5.4706736,2.7608588,-7.302115,9.532654112,5.280269624,3.261729194,-7.287819918,9.608004368
00:43.2,1.42E+12,5.2611094,2.659819,-7.1682935,9.281074342,5.275138292,3.245832254,-7.285879954,9.598521853
00:43.3,1.42E+12,5.081932,2.617008,-7.310947,9.280339959,5.261762102,3.228408486,-7.289795814,9.588308369
00:43.3,1.42E+12,4.706363,2.3876848,-7.9424834,9.535928584,5.240560192,3.212137322,-7.311488702,9.588732478
00:43.3,1.42E+12,4.339027,2.2373972,-8.339009,9.662927747,5.207514912,3.190222892,-7.344057972,9.590119546
00:43.3,1.42E+12,4.3502536,2.1207898,-8.146809,9.475914343,5.171089656,3.163509446,-7.375034562,9.586176645
00:43.4,1.42E+12,4.121529,2.4445665,-7.99712,9.322919873,5.125422616,3.14748078,-7.400553496,9.575928981
00:43.4,1.42E+12,4.4324327,2.6089246,-7.816446,9.356803689,5.08991945,3.13481412,-7.420656696,9.567678221
00:43.4,1.42E+12,4.23155,2.5840764,-7.688462,9.148547107,5.05694601,3.12074338,-7.438074484,9.558957005
00:43.4,1.42E+12,4.282145,2.4554937,-7.9270654,9.338339305,5.03188811,3.101705966,-7.457243612,9.555137001
00:43.4,1.42E+12,4.498595,2.6192532,-8.632848,10.08086846,5.018014958,3.081309382,-7.48458276,9.563885945
00:43.4,1.42E+12,4.8919773,2.4165747,-8.605604,10.1895876,5.016464184,3.05628442,-7.506868408,9.573493338
00:43.5,1.42E+12,5.2679954,2.2978716,-7.7968364,9.686209128,5.022676266,3.027918408,-7.513074502,9.572863389
00:43.5,1.42E+12,4.69813,2.100881,-7.157067,8.815312502,5.013497346,2.996175414,-7.509556822,9.555294242
00:43.5,1.42E+12,4.774621,2.296225,-6.9153194,8.711561132,5.002620958,2.968030944,-7.509949,9.540261456
00:43.5,1.42E+12,4.829557,2.154919,-7.2407427,8.966417989,4.98804727,2.93515631,-7.524265226,9.53208139
00:43.5,1.42E+12,4.3893223,2.1308188,-7.776329,9.180295841,4.95519359,2.907344142,-7.553125212,9.527117305
00:43.6,1.42E+12,4.1626935,2.0531304,-8.407117,9.603279537,4.922791972,2.87975052,-7.591756872,9.532466838
00:43.6,1.42E+12,3.961063,2.2923331,-8.730145,9.856989543,4.892509944,2.862641102,-7.627403732,9.541821594
00:43.6,1.42E+12,3.9405556,2.416425,-8.605156,9.768101044,4.859446704,2.84907631,-7.647964992,9.538912121
