time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
35:50.4,1.42E+12,-2.9897327,-9.30016,0.26524842,9.772503997,-3.073121408,-9.31101571,0.342775199,9.811785971
35:50.4,1.42E+12,-3.0841863,-9.419462,0.26854157,9.915169392,-3.073642324,-9.31403343,0.340011945,9.814718805
35:50.4,1.42E+12,-3.1452594,-9.354347,0.34548157,9.875009975,-3.0745195,-9.31547941,0.340458018,9.816382803
35:50.5,1.42E+12,-3.165617,-9.360635,0.28889924,9.885650275,-3.077959346,-9.31869773,0.341688459,9.820551685
35:50.5,1.42E+12,-3.0398786,-9.137748,0.2971321,9.634707463,-3.07992925,-9.31469805,0.343041645,9.817391161
35:50.5,1.42E+12,-3.0928683,-9.303004,0.3107538,9.808582246,-3.08181832,-9.31383583,0.340670576,9.817068876
35:50.5,1.42E+12,-3.1005025,-9.307795,0.3927832,9.818474533,-3.08114472,-9.31451543,0.339287452,9.817438231
35:50.5,1.42E+12,-3.1928604,-9.302106,0.45550278,9.845355065,-3.084734256,-9.31433579,0.340068827,9.818436927
35:50.6,1.42E+12,-3.167114,-9.355695,0.35102004,9.883463719,-3.085815012,-9.31700623,0.342116569,9.82137404
35:50.6,1.42E+12,-3.035388,-9.236243,0.24788453,9.725390059,-3.088153154,-9.31626976,0.340700513,9.821347675
35:50.6,1.42E+12,-3.272345,-9.406738,0.3143463,9.964626194,-3.093149762,-9.31896416,0.341026834,9.825504621
35:50.6,1.42E+12,-3.2636633,-9.39656,0.32093263,9.952378395,-3.09826912,-9.31815286,0.341383093,9.826362945
35:50.6,1.42E+12,-3.095413,-9.16589,0.37003052,9.681531063,-3.100972496,-9.3132311,0.342056693,9.822548377
35:50.7,1.42E+12,-2.9976664,-9.186696,0.2799179,9.66745785,-3.10007137,-9.31079116,0.338586908,9.819820503
35:50.7,1.42E+12,-2.7806177,-9.182055,0.20387603,9.596016583,-3.095924994,-9.30485748,0.336464322,9.812873682
35:50.7,1.42E+12,-2.8859985,-9.466913,0.103734285,9.897585054,-3.092500116,-9.30759378,0.331994616,9.814351942
35:50.7,1.42E+12,-2.9103978,-9.284143,0.121247865,9.730386819,-3.088653112,-9.30712074,0.325408313,9.812526382
35:50.7,1.42E+12,-2.899171,-9.279952,0.23456222,9.725107765,-3.08626707,-9.30970136,0.32360606,9.814201207
35:50.8,1.42E+12,-3.0412257,-9.330398,0.1445993,9.814595741,-3.088033394,-9.31199462,0.319247124,9.816812058
35:50.8,1.42E+12,-3.018922,-9.427995,0.1567241,9.900784929,-3.089108154,-9.31365318,0.313930181,9.818561448
35:50.8,1.42E+12,-2.9071047,-9.395811,0.088166654,9.835664464,-3.086868812,-9.31428486,0.306589446,9.818286664
35:50.8,1.42E+12,-3.0825398,-9.402996,0.017064514,9.895386632,-3.08674906,-9.31689542,0.300515078,9.820622859
35:50.8,1.42E+12,-3.0202694,-9.4474535,0.13037887,9.919344915,-3.086740082,-9.32031729,0.296620177,9.823785477
35:50.9,1.42E+12,-3.045866,-9.374406,0.27288255,9.860590876,-3.08703946,-9.32247281,0.296698015,9.825928973
35:50.9,1.42E+12,-2.9442275,-9.27636,0.29817992,9.736952382,-3.083893004,-9.32229019,0.296180092,9.824765001
35:50.9,1.42E+12,-3.0210178,-9.26169,0.34173936,9.747934961,-3.082851172,-9.31973351,0.29777278,9.822061503
35:50.9,1.42E+12,-2.9913795,-9.315578,0.4076024,9.792572926,-3.080465136,-9.31917667,0.297682967,9.820787969
35:50.9,1.42E+12,-3.0201197,-9.402846,0.41074586,9.884500395,-3.077052236,-9.31895811,0.295748989,9.819422587
35:51.0,1.42E+12,-3.0373337,-9.267677,0.30386811,9.75743659,-3.075411644,-9.31572183,0.290653585,9.815616244
35:51.0,1.42E+12,-3.008294,-9.153765,0.40266266,9.643826195,-3.072615454,-9.31294061,0.29106972,9.81211254
35:51.0,1.42E+12,-3.1205606,-9.387428,0.44622207,9.902566185,-3.071558648,-9.31422491,0.292476793,9.813050647
35:51.0,1.42E+12,-3.2064822,-9.304801,0.57001466,9.858284154,-3.075223032,-9.31660497,0.297129119,9.816688201
35:51.0,1.42E+12,-3.1398706,-9.229358,0.42272094,9.757998231,-3.075860704,-9.31681157,0.298793657,9.817153208
35:51.1,1.42E+12,-3.1250515,-9.306447,0.2639012,9.82066935,-3.07652233,-9.31626669,0.299958235,9.816873566
35:51.1,1.42E+12,-2.9666808,-9.322464,0.15432908,9.784341954,-3.071031746,-9.31603317,0.296404625,9.814831457
35:51.2,1.42E+12,-2.9422815,-9.465267,0.3252736,9.917363698,-3.066897344,-9.31912873,0.295572356,9.816469786
35:51.2,1.42E+12,-3.1519954,-9.514664,0.3215314,10.02832431,-3.067567948,-9.32490671,0.293970687,9.822099504
35:51.2,1.42E+12,-3.286865,-9.328301,0.42496628,9.899559456,-3.069181594,-9.32672091,0.294620336,9.82436973
35:51.2,1.42E+12,-3.118016,-9.254355,0.5315446,9.779961651,-3.068493026,-9.32407141,0.298730788,9.821820762
35:51.2,1.42E+12,-3.0172756,-9.304651,0.48289582,9.793552504,-3.065882458,-9.32316131,0.303619621,9.820318108
35:51.2,1.42E+12,-2.8964767,-9.315878,0.4593947,9.766586081,-3.06019728,-9.32040405,0.309685009,9.816135747
35:51.2,1.42E+12,-3.1169682,-9.256152,0.5721103,9.783616448,-3.059302144,-9.31899697,0.314522949,9.814740311
35:51.2,1.42E+12,-3.165617,-9.292526,0.6686595,9.839678652,-3.057700472,-9.32016455,0.320049456,9.815617607
35:51.3,1.42E+12,-3.0805938,-9.379196,0.4975653,9.884682443,-3.055512022,-9.32602637,0.320708086,9.820490725
35:51.3,1.42E+12,-3.1951058,-9.410031,0.36464173,9.944362628,-3.056167658,-9.32921473,0.320471578,9.823709011
35:51.3,1.42E+12,-3.1751971,-9.254056,0.34518218,9.789718066,-3.059323094,-9.32856809,0.323264769,9.824173807
