time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
55:29.1,1.42E+12,0.7482263,-0.9923069,0.047962997,1.243710589,-0.07062919,0.098188375,-0.048703112,1.66505962
55:29.1,1.42E+12,1.5646676,-1.3056667,0.22915728,2.050722626,-0.02930031,0.095991418,-0.040959389,1.680539211
55:29.1,1.42E+12,2.2702603,-1.3920002,0.46044698,2.702546541,0.021055673,0.095121337,-0.029604822,1.707793896
55:29.1,1.42E+12,1.3749461,-0.31122845,0.567032,1.519495053,0.044613131,0.097601071,-0.020142682,1.728668993
55:29.1,1.42E+12,-1.1489865,1.3333782,-0.4082208,1.806851301,0.016313729,0.103974422,-0.036608975,1.742653498
55:29.1,1.42E+12,-0.7876637,0.4924225,-0.28777987,0.972476877,-0.009418934,0.071107091,-0.043526123,1.718497532
55:29.1,1.42E+12,0.2238283,-0.86333877,-0.01279063,0.891973396,-0.030670677,0.025645329,-0.046941197,1.698598396
55:29.1,1.42E+12,0.34213763,-1.0029653,0.11191402,1.065608886,-0.052335709,-0.022731214,-0.053010014,1.679488533
55:29.1,1.42E+12,0.33893973,-0.33680892,0.3677181,0.602940287,-0.082701562,-0.057904268,-0.05696888,1.643603343
55:29.2,1.42E+12,0.52226615,1.6872401,0.43486652,1.818969482,-0.12209451,-0.040415626,-0.061210523,1.626279639
55:29.2,1.42E+12,1.1958832,2.1199753,0.1918528,2.441564948,-0.14441211,-0.010049773,-0.069737323,1.626064868
55:29.2,1.42E+12,1.2811514,1.3397729,0.12150646,1.857714766,-0.154222283,-0.0017405,-0.078068359,1.621882624
55:29.2,1.42E+12,1.4932557,1.6222233,0.29843783,2.2249688,-0.152525616,0.017227278,-0.080200056,1.634189068
55:29.3,1.42E+12,1.8908175,1.148986,0.45938116,2.259732439,-0.145586716,0.03680411,-0.07704601,1.647819663
55:29.3,1.42E+12,2.5090103,0.34213763,0.54358315,2.58991766,-0.123008102,0.047810651,-0.072478079,1.671040574
55:29.3,1.42E+12,2.2617335,0.088465154,0.71944845,2.375051701,-0.102996222,0.05548912,-0.063146455,1.692184537
55:29.3,1.42E+12,1.4698069,0.76847726,0.44019577,1.71600173,-0.100233712,0.067909534,-0.058600282,1.699420044
55:29.3,1.42E+12,1.6637915,0.5851514,0.27818662,1.785494921,-0.092598744,0.071259346,-0.057577932,1.707783245
55:29.3,1.42E+12,1.4879262,-0.12363885,0.12257226,1.498077068,-0.086616932,0.060579097,-0.059883654,1.712198518
55:29.4,1.42E+12,1.1862907,-0.4199451,0.063950755,1.260051273,-0.085572836,0.043025202,-0.063886031,1.712506487
55:29.4,1.42E+12,1.3845385,0.19398439,0.060753096,1.399381199,-0.080308849,0.041567816,-0.068780242,1.716660573
55:29.4,1.42E+12,1.3280487,0.39223224,0.1886554,1.397551552,-0.07474033,0.045896464,-0.072086551,1.722193702
55:29.4,1.42E+12,1.2726245,0.52226615,0.21530166,1.392368433,-0.070498687,0.052509083,-0.075218842,1.727259478
55:29.4,1.42E+12,1.303534,0.6800121,0.13962607,1.476859094,-0.070063653,0.061775454,-0.078764428,1.730069786
55:29.5,1.42E+12,1.2566367,0.65549743,0.14708692,1.424937626,-0.074131285,0.07125934,-0.081439932,1.728649806
55:29.5,1.42E+12,1.1511176,0.46577623,0.2685939,1.270496717,-0.075479914,0.071585621,-0.081961977,1.727423757
55:29.5,1.42E+12,1.0903645,0.3378739,0.33467653,1.189563741,-0.065365212,0.06473372,-0.082288263,1.732014928
55:29.6,1.42E+12,1.1777638,0.31016186,0.3719813,1.273459083,-0.04911644,0.061057623,-0.078960203,1.744627191
55:29.6,1.42E+12,1.2278589,0.20037943,0.39223224,1.304467525,-0.027429658,0.059643735,-0.075218858,1.763513999
55:29.6,1.42E+12,1.2672952,0.063950755,0.38690326,1.326582435,0.006438265,0.058034088,-0.071608019,1.781051155
