time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
55:28.8,1.42136E+12,17.8,61.4,39.2,27.5,67.4,83.8,63.7,80.7,-1.449,-1.469,-1.537
55:28.8,1.42136E+12,50.3,61.4,52.7,36.9,59,73.7,60.1,77.1,-1.483,-1.488,-1.542
55:28.9,1.42136E+12,42.4,59.7,49.3,27.5,57.3,68.8,54.7,75.4,-1.435,-1.454,-1.532
55:28.9,1.42136E+12,58.3,58,44.2,25.9,52.4,63.8,45.9,71.8,-1.439,-1.488,-1.542
55:28.9,1.42136E+12,48.7,61.4,44.2,13.6,55.7,65.5,63.7,68.3,-1.444,-1.444,-1.542
55:29.0,1.42136E+12,42.4,48,40.8,25.9,52.4,65.5,49.4,64.8,-1.43,-1.478,-1.547
55:29.0,1.42136E+12,50.3,64.8,42.5,25.9,64,60.6,49.4,66.6,-1.435,-1.488,-1.513
55:29.0,1.42136E+12,48.7,56.4,34.1,27.5,52.4,67.1,47.6,64.8,-1.435,-1.488,-1.537
55:29.0,1.42136E+12,50.3,56.4,40.8,25.9,49.1,57.3,47.6,64.8,-1.469,-1.493,-1.557
55:29.0,1.42136E+12,45.6,54.7,42.5,27.5,50.7,57.3,47.6,64.8,-1.41,-1.459,-1.532
55:29.1,1.42136E+12,51.9,56.4,51,38.5,50.7,59,40.6,66.6,-1.439,-1.488,-1.542
55:29.1,1.42136E+12,48.7,54.7,40.8,24.3,54,57.3,44.1,64.8,-1.415,-1.503,-1.532
55:29.1,1.42136E+12,42.4,48,47.6,25.9,50.7,57.3,35.4,59.6,-1.43,-1.469,-1.532
55:29.2,1.42136E+12,82.8,130.8,47.6,25.9,50.7,49.3,44.1,61.3,-1.444,-1.425,-1.557
55:29.2,1.42136E+12,214.2,248.1,51,27.5,54,68.8,44.1,64.8,-1.449,-1.493,-1.537
55:29.2,1.42136E+12,232.4,259.1,70.1,21.3,91.4,82.1,42.4,59.6,-1.469,-1.483,-1.566
55:29.2,1.42136E+12,226.3,250.3,77.1,29,96.7,93.9,44.1,57.9,-1.4,-1.469,-1.532
55:29.3,1.42136E+12,224.2,245.9,80.7,18.2,105.6,92.2,51.2,59.6,-1.435,-1.464,-1.527
55:29.3,1.42136E+12,216.2,239.4,86.1,29,110.9,92.2,45.9,52.7,-1.459,-1.464,-1.542
55:29.3,1.42136E+12,210.2,228.6,93.3,30.6,125.5,102.5,49.4,59.6,-1.425,-1.449,-1.513
55:29.3,1.42136E+12,202.2,239.4,95.1,25.9,120,104.3,56.5,59.6,-1.439,-1.493,-1.532
55:29.4,1.42136E+12,188.6,222.2,93.3,30.6,131,120.1,58.3,64.8,-1.439,-1.493,-1.542
55:29.4,1.42136E+12,162,201.4,98.8,30.6,129.2,113,60.1,71.8,-1.439,-1.493,-1.532
55:29.4,1.42136E+12,129.2,179.1,102.4,30.6,131,123.6,63.7,63.1,-1.405,-1.474,-1.537
55:29.5,1.42136E+12,116.9,151.6,104.3,15.1,138.4,134.4,69.1,64.8,-1.439,-1.488,-1.562
55:29.5,1.42136E+12,96.2,155.5,104.3,30.6,140.3,138,70.9,66.6,-1.439,-1.508,-1.542
55:29.5,1.42136E+12,84.4,110.5,108,29,146,147.2,85.6,78.9,-1.425,-1.464,-1.508
55:29.5,1.42136E+12,74.5,101.5,106.1,29,147.9,152.8,102.6,71.8,-1.469,-1.483,-1.537
55:29.6,1.42136E+12,64.7,83.8,104.3,27.5,161.2,164,114.1,102.4,-1.439,-1.488,-1.537
55:29.6,1.42136E+12,56.7,82,106.1,27.5,134.7,167.8,123.8,124.9,-1.43,-1.493,-1.537
55:29.6,1.42136E+12,67.9,75.1,104.3,27.5,155.5,185.1,118,150,-1.41,-1.488,-1.532
55:29.7,1.42136E+12,58.3,73.4,98.8,27.5,147.9,190.9,127.8,180.1,-1.435,-1.488,-1.508
55:29.7,1.42136E+12,56.7,71.6,95.1,24.3,157.4,185.1,119.9,180.1,-1.459,-1.513,-1.522
55:29.7,1.42136E+12,56.7,71.6,89.7,27.5,142.2,196.8,118,188.3,-1.405,-1.483,-1.527
55:29.8,1.42136E+12,59.9,68.2,84.3,21.3,125.5,177.4,98.8,184.2,-1.439,-1.488,-1.542
55:29.8,1.42136E+12,58.3,64.8,71.8,27.5,125.5,175.4,93.1,176,-1.435,-1.488,-1.537
55:29.8,1.42136E+12,63.1,58,73.6,27.5,114.6,150.9,93.1,123,-1.41,-1.488,-1.537
55:29.8,1.42136E+12,55.1,69.9,61.3,27.5,96.7,116.5,74.6,95.1,-1.41,-1.474,-1.522
55:29.8,1.42136E+12,53.5,61.4,56.2,27.5,75.9,97.4,61.9,82.5,-1.41,-1.488,-1.513
55:29.9,1.42136E+12,50.3,61.4,52.7,25.9,79.3,87.1,56.5,66.6,-1.454,-1.508,-1.522
55:29.9,1.42136E+12,51.9,66.5,51,27.5,67.4,82.1,49.4,52.7,-1.395,-1.478,-1.527
55:29.9,1.42136E+12,53.5,59.7,45.9,18.2,55.7,63.8,51.2,68.3,-1.435,-1.493,-1.547
55:30.0,1.42136E+12,50.3,58,40.8,24.3,60.7,55.7,47.6,66.6,-1.41,-1.503,-1.557
55:30.0,1.42136E+12,51.9,56.4,45.9,30.6,62.3,62.2,40.6,64.8,-1.43,-1.498,-1.532
55:30.0,1.42136E+12,50.3,54.7,52.7,29,57.3,65.5,45.9,63.1,-1.449,-1.469,-1.532
55:30.1,1.42136E+12,50.3,56.4,44.2,25.9,49.1,63.8,44.1,63.1,-1.415,-1.469,-1.503
55:30.1,1.42136E+12,48.7,56.4,44.2,24.3,59,63.8,42.4,52.7,-1.444,-1.508,-1.522
55:30.1,1.42136E+12,50.3,63.1,45.9,25.9,54,68.8,35.4,52.7,-1.386,-1.478,-1.503
55:30.1,1.42136E+12,50.3,56.4,39.2,18.2,49.1,50.9,40.6,59.6,-1.435,-1.488,-1.542
55:30.1,1.42136E+12,48.7,56.4,37.5,29,55.7,42.9,38.9,57.9,-1.405,-1.493,-1.527
55:30.2,1.42136E+12,42.4,48,44.2,12.1,45.8,57.3,33.7,57.9,-1.42,-1.488,-1.542
55:30.2,1.42136E+12,44,58,47.6,36.9,52.4,67.1,37.1,57.9,-1.435,-1.464,-1.537
55:30.2,1.42136E+12,53.5,76.8,52.7,25.9,54,57.3,37.1,57.9,-1.435,-1.488,-1.513
55:30.2,1.42136E+12,175.2,220.1,56.2,27.5,64,62.2,38.9,40.8,-1.435,-1.508,-1.532
55:30.3,1.42136E+12,234.5,261.3,80.7,33.7,96.7,70.4,40.6,51,-1.405,-1.478,-1.503
55:30.3,1.42136E+12,226.3,250.3,80.7,30.6,109.2,87.1,47.6,57.9,-1.43,-1.537,-1.542
55:30.4,1.42136E+12,218.2,241.5,86.1,36.9,121.8,107.7,56.5,52.7,-1.405,-1.488,-1.542
55:30.4,1.42136E+12,204.2,228.6,96.9,32.1,129.2,93.9,54.7,59.6,-1.43,-1.478,-1.542
55:30.4,1.42136E+12,206.2,228.6,100.6,35.3,134.7,120.1,56.5,66.6,-1.43,-1.469,-1.532
55:30.4,1.42136E+12,184.7,213.8,102.4,33.7,142.2,120.1,61.9,61.3,-1.439,-1.488,-1.527
55:30.4,1.42136E+12,156.4,195.2,100.6,35.3,142.2,127.2,69.1,51,-1.435,-1.488,-1.557
55:30.5,1.42136E+12,127.4,165.2,102.4,30.6,140.3,123.6,61.9,51,-1.43,-1.478,-1.518
55:30.5,1.42136E+12,101.3,134.5,95.1,29,140.3,129,70.9,64.8,-1.43,-1.488,-1.537
55:30.5,1.42136E+12,87.8,114.1,96.9,33.7,144.1,145.4,85.6,61.3,-1.405,-1.493,-1.537
55:30.6,1.42136E+12,74.5,96.1,102.4,24.3,136.6,138,85.6,75.4,-1.41,-1.464,-1.532
55:30.6,1.42136E+12,50.3,89,98.8,36.9,142.2,167.8,110.2,96.9,-1.435,-1.483,-1.532
55:30.6,1.42136E+12,61.5,75.1,100.6,30.6,159.3,165.9,118,108,-1.439,-1.488,-1.518
55:30.6,1.42136E+12,61.5,78.5,100.6,27.5,151.6,169.7,125.8,115.4,-1.43,-1.488,-1.586
55:30.7,1.42136E+12,59.9,73.4,98.8,24.3,149.7,177.4,133.7,155.9,-1.425,-1.483,-1.562
55:30.7,1.42136E+12,61.5,73.4,84.3,27.5,146,190.9,139.7,180.1,-1.435,-1.488,-1.537
55:30.7,1.42136E+12,56.7,68.2,96.9,32.1,146,190.9,129.7,194.5,-1.449,-1.493,-1.532
55:30.8,1.42136E+12,55.1,68.2,86.1,25.9,138.4,183.1,127.8,198.7,-1.444,-1.527,-1.566
55:30.8,1.42136E+12,61.5,69.9,80.7,38.5,127.3,183.1,114.1,196.6,-1.43,-1.483,-1.532
55:30.8,1.42136E+12,53.5,61.4,77.1,30.6,127.3,594.7,475.1,876.1,-1.435,-1.488,-1.537
55:30.8,1.42136E+12,55.1,64.8,66.6,29,112.7,190.9,141.7,202.9,-1.435,-1.488,-1.537
55:30.9,1.42136E+12,51.9,63.1,63.1,27.5,102,149.1,112.2,115.4,-1.425,-1.483,-1.527
55:30.9,1.42136E+12,50.3,63.1,40.8,29,88,104.3,76.4,93.3,-1.43,-1.488,-1.542
55:30.9,1.42136E+12,61.5,54.7,51,27.5,75.9,95.6,67.3,82.5,-1.449,-1.503,-1.532
55:30.9,1.42136E+12,42.4,59.7,49.3,27.5,62.3,88.8,60.1,78.9,-1.425,-1.449,-1.547
55:30.9,1.42136E+12,30,54.7,45.9,38.5,57.3,77,54.7,73.6,-1.435,-1.483,-1.532
55:31.0,1.42136E+12,47.1,54.7,47.6,36.9,64,72.1,54.7,70.1,-1.425,-1.415,-1.552
55:31.0,1.42136E+12,48.7,56.4,45.9,25.9,59,68.8,52.9,64.8,-1.43,-1.464,-1.576
55:31.0,1.42136E+12,50.3,56.4,44.2,24.3,75.9,67.1,47.6,73.6,-1.425,-1.483,-1.503
55:31.1,1.42136E+12,48.7,66.5,51,19.7,57.3,63.8,49.4,66.6,-1.425,-1.498,-1.542
55:31.1,1.42136E+12,40.9,48,30.8,25.9,54,62.2,40.6,57.9,-1.449,-1.493,-1.537
55:31.1,1.42136E+12,47.1,56.4,42.5,16.6,52.4,55.7,51.2,64.8,-1.42,-1.449,-1.547
55:31.2,1.42136E+12,56.7,54.7,42.5,18.2,50.7,62.2,26.8,57.9,-1.439,-1.493,-1.532
55:31.2,1.42136E+12,47.1,51.3,44.2,36.9,55.7,60.6,44.1,63.1,-1.425,-1.425,-1.552
55:31.2,1.42136E+12,47.1,54.7,44.2,25.9,50.7,59,54.7,59.6,-1.449,-1.483,-1.542
55:31.2,1.42136E+12,48.7,53,44.2,24.3,64,60.6,37.1,64.8,-1.425,-1.483,-1.566
55:31.2,1.42136E+12,48.7,58,37.5,25.9,57.3,60.6,42.4,59.6,-1.43,-1.493,-1.542
55:31.3,1.42136E+12,92.8,136.4,54.4,25.9,52.4,49.3,33.7,51,-1.474,-1.493,-1.537
55:31.3,1.42136E+12,192.5,235,59.6,18.2,64,55.7,49.4,59.6,-1.483,-1.498,-1.518
55:31.3,1.42136E+12,220.2,248.1,68.3,21.3,77.6,78.7,33.7,54.4,-1.439,-1.493,-1.532
55:31.4,1.42136E+12,206.2,237.2,73.6,36.9,109.2,88.8,63.7,57.9,-1.43,-1.488,-1.537
55:31.4,1.42136E+12,204.2,235,78.9,30.6,105.6,97.4,58.3,61.3,-1.439,-1.464,-1.547
55:31.4,1.42136E+12,196.4,228.6,84.3,32.1,114.6,104.3,61.9,66.6,-1.405,-1.483,-1.537
55:31.4,1.42136E+12,190.5,222.2,86.1,33.7,121.8,116.5,70.9,64.8,-1.41,-1.464,-1.537
55:31.5,1.42136E+12,179,218,98.8,35.3,125.5,109.5,65.5,61.3,-1.469,-1.493,-1.537
55:31.5,1.42136E+12,158.3,199.3,89.7,38.5,125.5,109.5,76.4,64.8,-1.391,-1.464,-1.542
55:31.5,1.42136E+12,138.2,169.2,86.1,27.5,127.3,125.4,72.7,64.8,-1.435,-1.483,-1.532
55:31.6,1.42136E+12,104.7,149.7,95.1,40,132.9,130.8,83.8,66.6,-1.43,-1.488,-1.542
55:31.6,1.42136E+12,96.2,128.9,93.3,35.3,125.5,134.4,85.6,75.4,-1.439,-1.469,-1.532
